"","Obs","Year","Month","Day","Name","NestName","ID","BandNumber","BandDate","BandDateJul","MeasurementDate","MeasurementDateJulYear","MeasurementDateJul","AgeField","CalcAge","CalcAgeInteger","HatchDate","HatchDateJul","HatchDateJulYear","AllSex","BillNT","TEC","BillWidth","BillDepth","Head","UpperBill","UBillSurface","TotBillSurface","Skull","Tarsus","WingChord","Primary7","TailLength","Weight","Condition","MaxTempMean1_11","MaxTempMean12_22","MeanMaxTempIncubation","MinTempMean1_11","MinTempMean12_22","MeanMinTempIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","GDDSum1_11","GDDSum12_22","GDDSumIncubation","CDDSum1_11","CDDSum12_22","CDDSumIncubation"
"208",1092,2004,4,26,"53","ROWA04","53 ROWA04","915-51318","5/20/2004",141,"5/20/2004",2004141,141,24,25.6,26,"4/26/2004",117,2004117,"F",23.3,"34.1",13.4,13.6,74.5,"10.8","146.88","230.175","40.4",59.4,159,101,53,357,"0.12",17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,4.2164,3.3528,8.7884,65,140,48,11,32,0
"209",1103,2004,4,26,"87","EPIN04","87 EPIN04","915-51332","5/23/2004",144,"5/23/2004",2004144,144,27,26.1,26,"4/26/2004",117,2004117,"F",21.5,"33.4",10.2,11.8,74.6,"11.9","140.42","183.7","41.2",57.2,171,112,57,412,"0.13",17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,4.2164,3.3528,8.7884,65,140,48,11,32,0
"210",1109,2004,4,26,"75","ROWA04","75 ROWA04","","",145,"5/24/2004",2004145,145,28,25.8,26,"4/26/2004",117,2004117,"F",22.8,"34.5",12.6,13.1,74.6,"11.7","153.27","221.6625","40.1",58.1,160,108,53,343,"0.12",17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,4.2164,3.3528,8.7884,65,140,48,11,32,0
"211",1102,2004,4,26,"76","EPIN04","76 EPIN04","915-51331","5/23/2004",144,"5/23/2004",2004144,144,27,27.4,27,"4/26/2004",117,2004117,"F",22.9,"33.8",11.6,12.6,77,"10.9","137.34","204.49","43.2",59.5,182,129,79,425,"0.13",17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,4.2164,3.3528,8.7884,65,140,48,11,32,0
"212",1106,2004,4,26,"42","ROWA04","42 ROWA04","","",145,"5/24/2004",2004145,145,28,26.7,27,"4/26/2004",117,2004117,"F",24.4,"37",12.9,13.1,78.5,"12.6","165.06","240.5","41.5",59,180,122,67,393,"0.12",17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,4.2164,3.3528,8.7884,65,140,48,11,32,0
"213",1107,2004,4,26,"53","ROWA04","53 ROWA04","","",145,"5/24/2004",2004145,145,28,27.4,27,"4/26/2004",117,2004117,"F",25,"37.5",13.8,13.5,77.4,"12.5","168.75","255.9375","39.9",59.6,178,126,80,360,"0.12",17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,4.2164,3.3528,8.7884,65,140,48,11,32,0
"214",1108,2004,4,26,"64","ROWA04","64 ROWA04","","",145,"5/24/2004",2004145,145,28,26.9,27,"4/26/2004",117,2004117,"F",23.7,"35.6",13.5,13.4,77.3,"11.9","159.46","239.41","41.7",60,178,123,72,387,"0.12",17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,4.2164,3.3528,8.7884,65,140,48,11,32,0
"215",1105,2004,4,27,"AZ","NEEL04","AZ NEEL04","915-51334","5/24/2004",145,"5/24/2004",2004145,145,27,26.9,27,"4/27/2004",118,2004118,"F",20.7,"32.8",11.7,12.9,72.2,"12.1","156.09","201.72","39.4",54.2,180,125,70,366,"0.13",18.73737374,23.38383838,14.03508772,5.353535354,11.01010101,2.192982456,3.7084,3.048,8.7884,72,147,48,11,32,0
"216",1116,2004,4,27,"KP","ORHA04","KP ORHA04","915-51342","5/26/2004",147,"5/26/2004",2004147,147,29,28,28,"4/27/2004",118,2004118,"F",24.6,"36.6",13,14.3,80.3,"12","171.6","249.795","43.7",61.6,193,133,89,452,"0.12",18.73737374,23.38383838,14.03508772,5.353535354,11.01010101,2.192982456,3.7084,3.048,8.7884,72,147,48,11,32,0
"217",1111,2004,4,29,"DW","SLIM04","DW SLIM04","915-51337","5/25/2004",146,"5/25/2004",2004146,146,26,25.6,26,"4/29/2004",120,2004120,"F",23.4,"34.3",13.2,12.4,74,"10.9","135.16","219.52","39.7",54.4,155,99,54,320,"0.13",19.19191919,24.74747475,14.21052632,5.909090909,11.86868687,2.368421053,4.0132,3.5814,8.7884,74,168,48,11,33,0
"218",1115,2004,4,29,"JQ","SWEG04","JQ SWEG04","915-51341","5/26/2004",147,"5/26/2004",2004147,147,27,26.1,26,"4/29/2004",120,2004120,"F",22.8,"34.8",12.9,12.1,76.2,"12","145.2","217.5","41.4",57.7,170,111,60,452,"0.13",19.19191919,24.74747475,14.21052632,5.909090909,11.86868687,2.368421053,4.0132,3.5814,8.7884,74,168,48,11,33,0
"219",1124,2004,5,2,"WD","WARO04","WD WARO04","915-51349","5/31/2004",152,"5/31/2004",2004152,152,29,26.8,27,"5/2/2004",123,2004123,"F",23.4,"34.1",12.2,13,74.7,"10.7","139.1","214.83","40.6",57.3,171,124,68,302,"0.12",19.64646465,24.5959596,16.78362573,6.868686869,12.42424242,4.85380117,4.6228,4.4196,7.7216,83,171,104,11,32,11
"220",1120,2004,5,2,"NM","WARO04","NM WARO04","915-51345","5/31/2004",152,"5/31/2004",2004152,152,29,27.7,28,"5/2/2004",123,2004123,"F",23.4,"35.1",13.1,12.5,76.8,"11.7","146.25","224.64","41.7",57.2,186,136,79,330,"0.12",19.64646465,24.5959596,16.78362573,6.868686869,12.42424242,4.85380117,4.6228,4.4196,7.7216,83,171,104,11,32,11
"221",1121,2004,5,2,"QJ","WARO04","QJ WARO04","915-51346","5/31/2004",152,"5/31/2004",2004152,152,29,27.7,28,"5/2/2004",123,2004123,"F",25,"37.3",13.2,12.9,77.8,"12.3","158.67","243.3825","40.5",59.1,190,132,82,329,"0.12",19.64646465,24.5959596,16.78362573,6.868686869,12.42424242,4.85380117,4.6228,4.4196,7.7216,83,171,104,11,32,11
"222",1122,2004,5,2,"TG","WARO04","TG WARO04","915-51347","5/31/2004",152,"5/31/2004",2004152,152,29,28,28,"5/2/2004",123,2004123,"F",24.3,"34.9",13.5,12.4,78,"10.6","131.44","225.9775","43.1",58.4,195,139,83,337,"0.12",19.64646465,24.5959596,16.78362573,6.868686869,12.42424242,4.85380117,4.6228,4.4196,7.7216,83,171,104,11,32,11
"223",1123,2004,5,2,"UF","WARO04","UF WARO04","915-51348","5/31/2004",152,"5/31/2004",2004152,152,29,27.5,28,"5/2/2004",123,2004123,"F",23.2,"34.7",11.9,13.2,75.2,"11.5","151.8","217.7425","40.5",56.8,189,132,79,307,"0.12",19.64646465,24.5959596,16.78362573,6.868686869,12.42424242,4.85380117,4.6228,4.4196,7.7216,83,171,104,11,32,11
"224",1117,2004,5,4,"LO","SEPG04","LO SEPG04","915-51343","5/28/2004",149,"5/28/2004",2004149,149,24,25.4,25,"5/4/2004",125,2004125,"F",21.5,"33.4",12.5,12.6,73.2,"11.9","149.94","209.585","39.8",57.3,154,100,47,360,"0.12",20.25252525,24.19191919,17.95321637,8.03030303,12.07070707,5.233918129,1.9812,8.001,6.604,101,163,113,23,24,11
"225",1118,2004,5,4,"MN","SEPG04","MN SEPG04","915-51344","5/28/2004",149,"5/28/2004",2004149,149,24,25.6,26,"5/4/2004",125,2004125,"F",21.2,"35.2",12.6,12.3,73.6,"14","172.2","219.12","38.4",53.9,160,102,50,348,"0.13",20.25252525,24.19191919,17.95321637,8.03030303,12.07070707,5.233918129,1.9812,8.001,6.604,101,163,113,23,24,11
"226",1128,2004,5,4,"LO","SEPG04","LO SEPG04","","",153,"6/1/2004",2004153,153,28,27,27,"5/4/2004",125,2004125,"F",22.3,"34.5",11.9,12.4,76.2,"12.2","151.28","209.5875","41.7",57,182,126,72,397,"0.13",20.25252525,24.19191919,17.95321637,8.03030303,12.07070707,5.233918129,1.9812,8.001,6.604,101,163,113,23,24,11
"227",1129,2004,5,4,"MN","SEPG04","MN SEPG04","","",153,"6/1/2004",2004153,153,28,27,27,"5/4/2004",125,2004125,"F",22.1,"35.4",12.1,12.9,75.5,"13.3","171.57","221.25","40.1",54.3,181,125,71,395,"0.14",20.25252525,24.19191919,17.95321637,8.03030303,12.07070707,5.233918129,1.9812,8.001,6.604,101,163,113,23,24,11
"228",1127,2004,5,5,"DV","WKAY04","DV WKAY04","915-51352","6/1/2004",153,"6/1/2004",2004153,153,27,26.4,26,"5/5/2004",126,2004126,"F",22.1,"34.7",14.8,12.6,74.8,"12.6","158.76","237.695","40.1",53.8,168,118,62,306,"0.13",21.86868687,23.38383838,18.07017544,9.545454545,11.61616162,5.555555556,2.286,8.0518,6.6802,125,151,113,32,15,11
"229",1125,2004,5,5,"BX","WKAY04","BX WKAY04","915-51350","6/1/2004",153,"6/1/2004",2004153,153,27,26.7,27,"5/5/2004",126,2004126,"F",21.8,"35.1",12.6,11.5,73.2,"13.3","152.95","211.4775","38.1",54.4,172,122,68,308,"0.12",21.86868687,23.38383838,18.07017544,9.545454545,11.61616162,5.555555556,2.286,8.0518,6.6802,125,151,113,32,15,11
"230",1126,2004,5,5,"CW","WKAY04","CW WKAY04","915-51351","6/1/2004",153,"6/1/2004",2004153,153,27,26.9,27,"5/5/2004",126,2004126,"F",22.4,"34.2",12.4,11.6,76.2,"11.8","136.88","205.2","42",56.6,174,121,73,311,"0.12",21.86868687,23.38383838,18.07017544,9.545454545,11.61616162,5.555555556,2.286,8.0518,6.6802,125,151,113,32,15,11
"231",1132,2004,5,9,"IP","CLAR04","IP CLAR04","915-51356","6/6/2004",158,"6/6/2004",2004158,158,28,27.9,28,"5/9/2004",130,2004130,"F",23.2,"34.9",12.6,13.2,78.2,"11.7","154.44","225.105","43.3",60.1,189,136,84,372,"0.12",24.24242424,22.27272727,17.01754386,11.91919192,11.11111111,5.233918129,3.8862,7.874,6.604,163,137,91,33,16,11
"232",1135,2004,5,19,"CV","ECR204","CV ECR204","915-51358","6/14/2004",166,"6/14/2004",2004166,166,26,26,26,"5/19/2004",140,2004140,"F",22.9,"35.7",12.7,13,77.4,"12.8","166.4","229.3725","41.7",58.2,169,110,58,383,"0.12",23.23232323,20.85858586,22.22222222,11.96969697,9.898989899,9.239766082,8.7122,2.3876,7.5946,153,111,217,17,15,41
"233",1137,2004,6,1,"LN","LRI204","LN LRI204","915-51360","6/27/2004",179,"6/27/2004",2004179,179,26,25.6,26,"6/1/2004",153,2004153,"F",19.8,"30.9",11.7,12.5,70.2,"11.1","138.75","186.945","39.3",54.1,167,111,42,267,"0.12",22.02020202,23.98989899,22.71929825,10.90909091,11.81818182,11.14035088,4.0132,1.524,11.7348,130,159,243,23,29,36
"234",1171,2005,4,18,"CS","CCLI05","CS CCLI05","915-51400","5/18/2005",138,"5/18/2005",2005138,138,30,26.4,26,"4/18/2005",108,2005108,"F",22.4,"31.5",10.9,12,73.1,"9.1","109.2","180.3375","41.6",56.3,178,120,61,330,"0.12",17.02020202,13.13131313,14.06432749,2.575757576,1.161616162,0.058479532,3.81,0.6858,7.7724,33,2,17,0,0,0
"235",1142,2005,4,19,"ES","HAWA05","ES HAWA05","915-51365","5/13/2005",133,"5/13/2005",2005133,133,24,25.2,25,"4/19/2005",109,2005109,"F",21.2,"31.8",11.3,12,72.6,"10.6","127.2","185.235","40.8",58.1,159,94,43,296,"0.11",16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"236",1145,2005,4,19,"JN","HAWA05","JN HAWA05","915-51368","5/13/2005",133,"5/13/2005",2005133,133,24,24.6,25,"4/19/2005",109,2005109,"F",18.9,"29.6",12.5,11.8,69.4,"10.7","126.26","179.82","39.8",56.2,139,80,33,230,"0.11",16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"237",1152,2005,4,19,"RF","FOWA05","RF FOWA05","915-51375","5/16/2005",136,"5/16/2005",2005136,136,27,26,26,"4/19/2005",109,2005109,"F",23.2,"34.1",12.7,12.1,75.1,"10.9","131.89","211.42","41",58.2,164,106,60,347,"0.12",16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"238",1151,2005,4,19,"QG","FOWA05","QG FOWA05","915-51374","5/16/2005",136,"5/16/2005",2005136,136,27,26.6,27,"4/19/2005",109,2005109,"F",22.7,"35.2",12.1,12,77.5,"12.5","150","212.08","42.3",58.8,172,118,68,380,"0.12",16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"239",1161,2005,4,19,"UC","SWEG05","UC SWEG05","915-51384","5/17/2005",137,"5/17/2005",2005137,137,28,27.5,27,"4/19/2005",109,2005109,"F",24.2,"37.7",13.4,13.8,79.5,"13.5","186.3","256.36","41.8",57.3,192,126,83,414,"0.13",16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"240",1163,2005,4,19,"IN","SWEG05","IN SWEG05","915-51386","5/17/2005",137,"5/17/2005",2005137,137,28,26.8,27,"4/19/2005",109,2005109,"F",21.5,"33.9",13.3,12.7,75.5,"12.4","157.48","220.35","41.6",59.7,182,122,69,362,"0.12",16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"241",1162,2005,4,19,"CT","SWEG05","CT SWEG05","915-51385","5/17/2005",137,"5/17/2005",2005137,137,28,27.8,28,"4/19/2005",109,2005109,"F",23.1,"36.7",14.9,13.1,78.9,"13.6","178.16","256.9","42.2",59.4,190,134,83,412,"0.13",16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"242",1155,2005,4,20,"AV","HAPA05","AV HAPA05","915-51378","5/16/2005",136,"5/16/2005",2005136,136,26,26.5,27,"4/20/2005",110,2005110,"F",21.8,"34.4",12.3,13.4,75.1,"12.6","168.84","221.02","40.7",61.5,178,118,65,370,"0.12",15.55555556,15.3030303,15.0877193,2.323232323,2.828282828,0.14619883,3.8608,0.635,7.7216,27,29,31,0,5,0
"243",1183,2005,4,20,"SC","MCUN05","SC MCUN05","775-27312","5/20/2005",140,"5/20/2005",2005140,140,30,28.4,28,"4/20/2005",110,2005110,"F",21.6,"34.1",11,12.4,75.1,"12.5","155","199.485","41",55.3,200,144,88,320,"0.12",15.55555556,15.3030303,15.0877193,2.323232323,2.828282828,0.14619883,3.8608,0.635,7.7216,27,29,31,0,5,0
"244",1185,2005,4,21,"VZ","MCUN05","VZ MCUN05","775-27314","5/20/2005",140,"5/20/2005",2005140,140,29,26.1,26,"4/21/2005",111,2005111,"F",18,"31.3",10.2,12.3,68.6,"13.3","163.59","176.0625","37.3",50.4,168,114,57,285,"0.13",14.24242424,16.66666667,15.55555556,2.171717172,2.727272727,-0.058479532,4.0894,0.4064,7.9248,16,38,36,0,5,0
"245",1176,2005,4,21,"JL","LRIS05","JL LRIS05","775-27305","5/19/2005",139,"5/19/2005",2005139,139,28,27.4,27,"4/21/2005",111,2005111,"F",22.3,"34.2",10.8,11.6,77.2,"11.9","138.04","191.52","43",59.9,186,126,81,360,"0.12",14.24242424,16.66666667,15.55555556,2.171717172,2.727272727,-0.058479532,4.0894,0.4064,7.9248,16,38,36,0,5,0
"246",1156,2005,4,22,"DS","FOPA05","DS FOPA05","915-51379","5/16/2005",136,"5/16/2005",2005136,136,24,25.4,25,"4/22/2005",112,2005112,"F",19.8,"32.7",11.6,12.1,72.8,"12.9","156.09","193.7475","40.1",57.9,153,96,49,351,"0.12",13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"247",1157,2005,4,22,"ER","FOPA05","ER FOPA05","915-51380","5/16/2005",136,"5/16/2005",2005136,136,24,25.3,25,"4/22/2005",112,2005112,"F",20.3,"31.8",11.4,11.5,72.1,"11.5","132.25","182.055","40.3",58.8,149,92,50,350,"0.12",13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"248",1159,2005,4,22,"GP","96IR05","GP 96IR05","915-51382","5/16/2005",136,"5/16/2005",2005136,136,24,25.6,26,"4/22/2005",112,2005112,"F",22.1,"34.6",11.9,12.7,74.2,"12.5","158.75","212.79","39.6",57.2,158,100,55,385,"0.13",13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"249",1177,2005,4,22,"KK","WILG05","KK WILG05","775-27306","5/19/2005",139,"5/19/2005",2005139,139,27,26,26,"4/22/2005",112,2005112,"F",22.5,"36.9",13.5,12.7,77.1,"14.4","182.88","241.695","40.2",59.3,168,112,56,370,"0.12",13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"250",1178,2005,4,22,"LJ","WILG05","LJ WILG05","775-27307","5/19/2005",139,"5/19/2005",2005139,139,27,26.4,26,"4/22/2005",112,2005112,"F",22.9,"36.5",12.8,12.3,77.4,"13.6","167.28","229.0375","40.9",61.4,173,115,66,405,"0.12",13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"251",1179,2005,4,22,"MI","WILG05","MI WILG05","775-27308","5/19/2005",139,"5/19/2005",2005139,139,27,25.7,26,"4/22/2005",112,2005112,"F",22.3,"33.6",12.6,12.7,74.6,"11.3","143.51","212.52","41",59.8,166,105,52,372,"0.12",13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"252",1180,2005,4,22,"NH","WILG05","NH WILG05","775-27309","5/19/2005",139,"5/19/2005",2005139,139,27,26.4,26,"4/22/2005",112,2005112,"F",23.3,"35.4",12.8,12.7,76.7,"12.1","153.67","225.675","41.3",59.5,174,112,67,397,"0.12",13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"253",1190,2005,4,22,"FR","NBUR05","FR NBUR05","775-27319","5/20/2005",140,"5/20/2005",2005140,140,28,27,27,"4/22/2005",112,2005112,"F",22.4,"32.5",10.6,10.7,74.6,"10.1","108.07","173.0625","42.1",52.6,175,122,74,328,"0.13",13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"254",1201,2005,4,22,"MH","NEEL05","MH NEEL05","775-27331","5/22/2005",142,"5/22/2005",2005142,142,30,27.8,28,"4/22/2005",112,2005112,"F",23.7,"35.9",12.6,12.8,77.6,"12.2","156.16","227.965","41.7",55.5,193,138,79,347,"0.13",13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"255",1165,2005,4,23,"BU","IEQR05","BU IEQR05","915-51388","5/17/2005",137,"5/17/2005",2005137,137,24,24.9,25,"4/23/2005",113,2005113,"F",21,"33.5",12.1,11.5,72.7,"12.5","143.75","197.65","39.2",58.5,143,90,35,305,"0.12",13.08080808,17.17171717,16.43274854,2.272727273,2.727272727,-0.321637427,3.8354,0.3556,1.905,10,39,36,0,5,0
"256",1167,2005,4,23,"NI","IEQR05","NI IEQR05","915-51390","5/17/2005",137,"5/17/2005",2005137,137,24,25.2,25,"4/23/2005",113,2005113,"F",21.6,"33.3",12.4,12.4,74.3,"11.7","145.08","206.46","41",60,152,94,42,295,"0.11",13.08080808,17.17171717,16.43274854,2.272727273,2.727272727,-0.321637427,3.8354,0.3556,1.905,10,39,36,0,5,0
"257",1168,2005,4,23,"QF","IEQR05","QF IEQR05","915-51391","5/17/2005",137,"5/17/2005",2005137,137,24,25,25,"4/23/2005",113,2005113,"F",21.4,"34.5",14,12.4,74,"13.1","162.44","227.7","39.5",58.8,149,91,38,312,"0.12",13.08080808,17.17171717,16.43274854,2.272727273,2.727272727,-0.321637427,3.8354,0.3556,1.905,10,39,36,0,5,0
"258",1166,2005,4,23,"LK","IEQR05","LK IEQR05","915-51389","5/17/2005",137,"5/17/2005",2005137,137,24,25.6,26,"4/23/2005",113,2005113,"F",22.2,"34.6",13,11.8,74.9,"12.4","146.32","214.52","40.3",59.2,163,100,53,350,"0.12",13.08080808,17.17171717,16.43274854,2.272727273,2.727272727,-0.321637427,3.8354,0.3556,1.905,10,39,36,0,5,0
"259",1206,2005,4,23,"SB","SMUR05","SB SMUR05","775-27337","5/23/2005",143,"5/23/2005",2005143,143,30,28,28,"4/23/2005",113,2005113,"F",24.1,"37.5",12.4,13.1,80.6,"13.4","175.54","239.0625","43.1",57.2,195,141,81,379,"0.13",13.08080808,17.17171717,16.43274854,2.272727273,2.727272727,-0.321637427,3.8354,0.3556,1.905,10,39,36,0,5,0
"260",1207,2005,4,23,"TA","SMUR05","TA SMUR05","775-27338","5/23/2005",143,"5/23/2005",2005143,143,30,27.8,28,"4/23/2005",113,2005113,"F",24.4,"37.4",12.5,13.4,79.8,"13","174.2","242.165","42.4",56.8,193,139,80,368,"0.13",13.08080808,17.17171717,16.43274854,2.272727273,2.727272727,-0.321637427,3.8354,0.3556,1.905,10,39,36,0,5,0
"261",1215,2005,4,24,"BR","HOMC05","BR HOMC05","775-27346","5/24/2005",144,"5/24/2005",2005144,144,30,25.1,25,"4/24/2005",114,2005114,"F",22.6,"35.8",13.4,12.2,75.5,"13.2","161.04","229.12","39.7",56.1,155,98,35,320,"0.12",12.32323232,18.53535354,16.87134503,2.222222222,3.787878788,3.5e-17,2.9464,0.7112,3.8862,10,53,36,0,5,0
"262",1194,2005,4,24,"DQ","ROGO05","DQ ROGO05","775-27323","5/21/2005",141,"5/21/2005",2005141,141,27,27,27,"4/24/2005",114,2005114,"F",22,"34.7",12.6,12.9,75.2,"12.7","163.83","221.2125","40.5",55.3,170,119,76,362,"0.13",12.32323232,18.53535354,16.87134503,2.222222222,3.787878788,3.5e-17,2.9464,0.7112,3.8862,10,53,36,0,5,0
"263",1213,2005,4,24,"ZU","WWCK05","ZU WWCK05","775-27344","5/23/2005",143,"5/23/2005",2005143,143,29,27.3,27,"4/24/2005",114,2005114,"F",23.5,"35.1",11.7,13.1,77.5,"11.6","151.96","217.62","42.4",56.6,188,130,75,405,"0.13",12.32323232,18.53535354,16.87134503,2.222222222,3.787878788,3.5e-17,2.9464,0.7112,3.8862,10,53,36,0,5,0
"264",1216,2005,4,24,"CQ","HOMC05","CQ HOMC05","775-27347","5/24/2005",144,"5/24/2005",2005144,144,30,26.9,27,"4/24/2005",114,2005114,"F",23.8,"37.5",13.4,13,80,"13.7","178.1","247.5","42.5",59.8,183,124,70,387,"0.12",12.32323232,18.53535354,16.87134503,2.222222222,3.787878788,3.5e-17,2.9464,0.7112,3.8862,10,53,36,0,5,0
"265",1195,2005,4,25,"EP","ORHA05","EP ORHA05","775-27324","5/21/2005",141,"5/21/2005",2005141,141,26,26.2,26,"4/25/2005",115,2005115,"F",22.8,"34.2",12.6,12.7,77.7,"11.4","144.78","216.315","43.5",58.6,167,110,62,377,"0.12",11.66666667,19.5959596,16.40350877,1.717171717,4.343434343,-0.029239766,1.016,0.6858,4.0132,10,58,36,0,5,0
"266",1173,2005,4,26,"DR","DBAR05","DR DBAR05","775-27301","5/19/2005",139,"5/19/2005",2005139,139,23,23,23,"4/26/2005",116,2005116,"F",20.2,"33.7",12.2,12.2,74.3,"13.5","164.7","205.57","40.6",59.3,159,98,38,348,"0.12",12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"267",1193,2005,4,26,"CR","EHCR05","CR EHCR05","775-27322","5/21/2005",141,"5/21/2005",2005141,141,25,25.4,25,"4/26/2005",116,2005116,"F",21.4,"33.8",12.4,12.1,74.5,"12.4","150.04","207.025","40.7",59.7,156,98,46,343,"0.12",12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"268",1196,2005,4,26,"FO","PECI05","FO PECI05","775-27325","5/21/2005",141,"5/21/2005",2005141,141,25,25.1,25,"4/26/2005",116,2005116,"F",22.2,"35",12.6,13.8,75.6,"12.8","176.64","231","40.6",60.7,148,90,46,397,"0.12",12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"269",1197,2005,4,26,"GN","PECI05","GN PECI05","775-27326","5/21/2005",141,"5/21/2005",2005141,141,25,25.5,25,"4/26/2005",116,2005116,"F",21.5,"33.5",12.1,13.2,74.2,"12","158.4","211.8875","40.7",58.8,148,97,52,429,"0.13",12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"270",1198,2005,4,26,"HM","PECI05","HM PECI05","775-27327","5/21/2005",141,"5/21/2005",2005141,141,25,25.7,26,"4/26/2005",116,2005116,"F",21,"33.8",13,12.7,74.3,"12.8","162.56","217.165","40.5",59.2,162,104,53,392,"0.12",12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"271",1221,2005,4,26,"HL","HORC05","HL HORC05","775-27351","5/24/2005",144,"5/24/2005",2005144,144,28,25.5,26,"4/26/2005",116,2005116,"F",20.8,"32.4",11.8,11,72.6,"11.6","127.6","184.68","40.2",56.3,157,102,49,330,"0.12",12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"272",1208,2005,4,27,"UZ","EQUI05","UZ EQUI05","775-27339","5/23/2005",143,"5/23/2005",2005143,143,26,26.5,27,"4/27/2005",117,2005117,"F",22.3,"35.1",13.2,14.2,75.6,"12.8","181.76","240.435","40.5",57.7,176,119,64,408,"0.13",13.28282828,19.04040404,15.61403509,1.868686869,4.090909091,5.83e-17,0.8636,0.6858,3.683,10,58,32,0,5,0
"273",1223,2005,4,27,"MG","PGLN05","MG PGLN05","775-27353","5/25/2005",145,"5/25/2005",2005145,145,28,27.3,27,"4/27/2005",117,2005117,"F",22.3,"32.4",12.3,12.3,76.3,"10.1","124.23","199.26","43.9",56.5,182,129.5,75,350,"0.12",13.28282828,19.04040404,15.61403509,1.868686869,4.090909091,5.83e-17,0.8636,0.6858,3.683,10,58,32,0,5,0
"274",1224,2005,4,29,"NF","EFER05","NF EFER05","775-27354","5/25/2005",145,"5/25/2005",2005145,145,26,26.2,26,"4/29/2005",119,2005119,"F",23.5,"35.2",11.9,12.8,75.6,"11.7","149.76","217.36","40.4",60.1,177,110,63,390,"0.12",13.13131313,19.04040404,15.58479532,1.161616162,4.191919192,0.350877193,0.6858,0.6858,3.81,2,62,34,0,5,0
"275",1227,2005,5,2,"ZT","VAIR05","ZT VAIR05","775-27361","5/30/2005",150,"5/30/2005",2005150,150,28,26.1,26,"5/2/2005",122,2005122,"F",22.6,"35.5",13.3,12.2,76.1,"12.9","157.38","226.3125","40.6",59.4,169,110,61,360,"0.12",16.66666667,16.71717172,15.58479532,2.727272727,3.484848485,1.520467836,0.4064,0.8636,4.1148,38,35,34,5,0,0
