Date,Obs,Year,Month,Day,Julian, MaxTemp, MinTemp, AtObsTemp, Precip, Snowfall, SnowDepth, HDD, CDD, GDD
5/6/1998,3048,1998,5,6,126,67,53, M, T,0,0,5,0,10
5/7/1998,3049,1998,5,7,127,73,50, M,0.01,0,0,3,0,12
5/8/1998,3050,1998,5,8,128,75,57, M, T,0,0,0,1,16
5/9/1998,3051,1998,5,9,129,61,55, M,0.09,0,0,7,0,8
5/10/1998,3052,1998,5,10,130,68,54, M,0.34,0,0,4,0,11
5/11/1998,3053,1998,5,11,131,60,52, M,1.45,0,0,9,0,6
5/12/1998,3054,1998,5,12,132,61,45, M,0.16,0,0,12,0,3
5/13/1998,3055,1998,5,13,133,71,41, M,0,0,0,9,0,6
5/14/1998,3056,1998,5,14,134,74,47, M,0,0,0,4,0,11
5/15/1998,3057,1998,5,15,135,80,50, M,0,0,0,0,0,15
5/16/1998,3058,1998,5,16,136,82,50, M,0,0,0,0,1,16
5/17/1998,3059,1998,5,17,137,87,58, M,0.01,0,0,0,8,23
5/18/1998,3060,1998,5,18,138,79,46, M,0,0,0,2,0,13
5/19/1998,3061,1998,5,19,139,78,53, M,0,0,0,0,1,16
5/20/1998,3062,1998,5,20,140,79,55, M,0.01,0,0,0,2,17
5/21/1998,3063,1998,5,21,141,82,48, M,0,0,0,0,0,15
5/22/1998,3064,1998,5,22,142,62,45, M,0,0,0,11,0,4
5/23/1998,3065,1998,5,23,143,58,34, M,0,0,0,19,0,0
5/24/1998,3066,1998,5,24,144,68,37, M,0,0,0,12,0,3
5/25/1998,3067,1998,5,25,145,76,48, M,0.1,0,0,3,0,12
5/26/1998,3068,1998,5,26,146,71,50, M,0.04,0,0,4,0,11
5/27/1998,3069,1998,5,27,147,74,46, M,0,0,0,5,0,10
5/28/1998,3070,1998,5,28,148,77,48, M,0,0,0,2,0,13
5/29/1998,3071,1998,5,29,149,83,57, M,0,0,0,0,5,20
5/30/1998,3072,1998,5,30,150,85,52, M,0.16,0,0,0,4,19
5/31/1998,3073,1998,5,31,151,78,52, M,0,0,0,0,0,15
6/1/1998,3074,1998,6,1,152,82,49, M,1.31,0,0,0,1,16
6/2/1998,3075,1998,6,2,153,60,42, M,0,0,0,14,0,1
6/3/1998,3076,1998,6,3,154,75,45, M,0.14,0,0,5,0,10
6/4/1998,3077,1998,6,4,155,58,42, M,0,0,0,15,0,0
6/5/1998,3078,1998,6,5,156,60,40, M,0,0,0,15,0,0
6/6/1998,3079,1998,6,6,157,60,44, M,0,0,0,13,0,2
6/7/1998,3080,1998,6,7,158,62,42, M,0,0,0,13,0,2
6/8/1998,3081,1998,6,8,159,55,47, M,0.25,0,0,14,0,1
6/9/1998,3082,1998,6,9,160,64,41, M,0,0,0,12,0,3
6/10/1998,3083,1998,6,10,161,73,46, M,0,0,0,5,0,10
6/11/1998,3084,1998,6,11,162,73,56, M,0.35,0,0,0,0,15
6/12/1998,3085,1998,6,12,163,63,57, M,0.28,0,0,5,0,10
6/13/1998,3086,1998,6,13,164,71,61, M,0.26,0,0,0,1,16
6/14/1998,3087,1998,6,14,165,77,59, M,0.23,0,0,0,3,18
6/15/1998,3088,1998,6,15,166,64,55, M, T,0,0,5,0,10
6/16/1998,3089,1998,6,16,167,72,63, M,0.07,0,0,0,3,18
6/17/1998,3090,1998,6,17,168,82,63, M,0.11,0,0,0,8,23
6/18/1998,3091,1998,6,18,169,77,57, M,0.11,0,0,0,2,17
6/19/1998,3092,1998,6,19,170,77,54, M,0,0,0,0,1,16
6/20/1998,3093,1998,6,20,171,83,60, M,0,0,0,0,7,22
6/21/1998,3094,1998,6,21,172,83,58, M,0,0,0,0,6,21
6/22/1998,3095,1998,6,22,173,88,66, M,0,0,0,0,12,27
6/23/1998,3096,1998,6,23,174,82,67, M,0.13,0,0,0,10,25
6/24/1998,3097,1998,6,24,175,83,62, M,0.15,0,0,0,8,23
6/25/1998,3098,1998,6,25,176,85,62, M,0,0,0,0,9,24
6/26/1998,3099,1998,6,26,177,85,65, M,0.9,0,0,0,10,25
6/27/1998,3100,1998,6,27,178,85,63, M,0.49,0,0,0,9,24
6/28/1998,3101,1998,6,28,179,76,57, M,0.01,0,0,0,2,17
6/29/1998,3102,1998,6,29,180,82,65, M,0.04,0,0,0,9,24
6/30/1998,3103,1998,6,30,181,86,62, M,0.28,0,0,0,9,24
7/1/1998,3104,1998,7,1,182,75,58, M,0.28,0,0,0,2,17
7/2/1998,3105,1998,7,2,183,64,54, M,0.04,0,0,6,0,9
7/3/1998,3106,1998,7,3,184,78,52, M,0,0,0,0,0,15
7/4/1998,3107,1998,7,4,185,82,57, M,0,0,0,0,5,20
7/5/1998,3108,1998,7,5,186,68,59, M,1.01,0,0,1,0,14
7/6/1998,3109,1998,7,6,187,74,49, M,0,0,0,3,0,12
7/7/1998,3110,1998,7,7,188,78,56, M,0,0,0,0,2,17
7/8/1998,3111,1998,7,8,189,72,65, M,0.24,0,0,0,4,19
7/9/1998,3112,1998,7,9,190,68,62, M,0.55,0,0,0,0,15
7/10/1998,3113,1998,7,10,191,79,60, M,0,0,0,0,5,20
7/11/1998,3114,1998,7,11,192,72,49, M,0,0,0,4,0,11
7/12/1998,3115,1998,7,12,193,74,49, M,0,0,0,3,0,12
7/13/1998,3116,1998,7,13,194,79,53, M,0,0,0,0,1,16
7/14/1998,3117,1998,7,14,195,84,61, M,0,0,0,0,8,23
7/15/1998,3118,1998,7,15,196,86,59, M,0,0,0,0,8,23
7/16/1998,3119,1998,7,16,197,86,65, M,0,0,0,0,11,26
7/17/1998,3120,1998,7,17,198,86,65, M,0,0,0,0,11,26
7/18/1998,3121,1998,7,18,199,82,59, M,0,0,0,0,6,21
7/19/1998,3122,1998,7,19,200,79,52, M,0,0,0,0,1,16
7/20/1998,3123,1998,7,20,201,83,67, M,0,0,0,0,10,25
7/21/1998,3124,1998,7,21,202,84,64, M,0.01,0,0,0,9,24
7/22/1998,3125,1998,7,22,203,83,72, M, T,0,0,0,13,28
7/23/1998,3126,1998,7,23,204,86,66, M,0.27,0,0,0,11,26
7/24/1998,3127,1998,7,24,205,83,59, M,0.11,0,0,0,6,21
7/25/1998,3128,1998,7,25,206,72,52, M,0,0,0,3,0,12
7/26/1998,3129,1998,7,26,207,74,47, M,0,0,0,4,0,11
7/27/1998,3130,1998,7,27,208,77,51, M,0,0,0,1,0,14
7/28/1998,3131,1998,7,28,209,82,66, M,0,0,0,0,9,24
7/29/1998,3132,1998,7,29,210,84,65, M,0.01,0,0,0,10,25
7/30/1998,3133,1998,7,30,211,80,56, M,0.01,0,0,0,3,18
7/31/1998,3134,1998,7,31,212,79,55, M,0,0,0,0,2,17
8/1/1998,3135,1998,8,1,213,73,46, M,0,0,0,5,0,10
8/2/1998,3136,1998,8,2,214,76,48, M,0,0,0,3,0,12
8/3/1998,3137,1998,8,3,215,80,51, M,0,0,0,0,1,16
8/4/1998,3138,1998,8,4,216,82,56, M,0,0,0,0,4,19
8/5/1998,3139,1998,8,5,217,85,61, M,0.01,0,0,0,8,23
8/6/1998,3140,1998,8,6,218,82,66, M,0,0,0,0,9,24
8/7/1998,3141,1998,8,7,219,86,67, M,0,0,0,0,12,27
8/8/1998,3142,1998,8,8,220,83,63, M,0,0,0,0,8,23
8/9/1998,3143,1998,8,9,221,87,66, M,0,0,0,0,12,27
8/10/1998,3144,1998,8,10,222,87,70, M,0,0,0,0,14,29
8/11/1998,3145,1998,8,11,223,82,68, M,0.72,0,0,0,10,25
8/12/1998,3146,1998,8,12,224,81,64, M, T,0,0,0,8,23
8/13/1998,3147,1998,8,13,225,75,47, M,0,0,0,4,0,11
8/14/1998,3148,1998,8,14,226,78,52, M,0,0,0,0,0,15
8/15/1998,3149,1998,8,15,227,80,65, M, T,0,0,0,8,23
8/16/1998,3150,1998,8,16,228,83,65, M,0,0,0,0,9,24
8/17/1998,3151,1998,8,17,229,84,67, M, T,0,0,0,11,26
8/18/1998,3152,1998,8,18,230,79,63, M,0.27,0,0,0,6,21
8/19/1998,3153,1998,8,19,231,71,42, M,0.37,0,0,8,0,7
8/20/1998,3154,1998,8,20,232,67,41, M,0,0,0,11,0,4
8/21/1998,3155,1998,8,21,233,76,48, M,0,0,0,3,0,12
8/22/1998,3156,1998,8,22,234,80,56, M,0,0,0,0,3,18
8/23/1998,3157,1998,8,23,235,84,61, M,0,0,0,0,8,23
8/24/1998,3158,1998,8,24,236,85,65, M,0,0,0,0,10,25
8/25/1998,3159,1998,8,25,237,86,64, M,0.3,0,0,0,10,25
8/26/1998,3160,1998,8,26,238,82,61, M,0.15,0,0,0,7,22
8/27/1998,3161,1998,8,27,239,82,53, M,0,0,0,0,3,18
8/28/1998,3162,1998,8,28,240,82,52, M,0,0,0,0,2,17
8/29/1998,3163,1998,8,29,241,85,60, M,0,0,0,0,8,23
8/30/1998,3164,1998,8,30,242,78,63, M,0.06,0,0,0,6,21
8/31/1998,3165,1998,8,31,243,79,56, M,0.11,0,0,0,3,18
9/1/1998,3166,1998,9,1,244,76,51, M,0,0,0,1,0,14
9/2/1998,3167,1998,9,2,245,78,55, M,0.01,0,0,0,2,17
9/3/1998,3168,1998,9,3,246,73,50, M,0.1,0,0,3,0,12
9/4/1998,3169,1998,9,4,247,77,47, M,0,0,0,3,0,12
9/5/1998,3170,1998,9,5,248,76,46, M,0,0,0,4,0,11
9/6/1998,3171,1998,9,6,249,76,53, M,0,0,0,0,0,15
9/7/1998,3172,1998,9,7,250,90,63, M,0.54,0,0,0,12,27
9/8/1998,3173,1998,9,8,251,66,51, M,0.38,0,0,6,0,9
9/9/1998,3174,1998,9,9,252,61,47, M,0.53,0,0,11,0,4
9/10/1998,3175,1998,9,10,253,61,51, M,0.06,0,0,9,0,6
9/11/1998,3176,1998,9,11,254,66,43, M,0,0,0,10,0,5
9/12/1998,3177,1998,9,12,255,79,51, M,0,0,0,0,0,15
9/13/1998,3178,1998,9,13,256,79,59, M,0,0,0,0,4,19
9/14/1998,3179,1998,9,14,257,78,59, M,0,0,0,0,4,19
9/15/1998,3180,1998,9,15,258,86,64, M,0,0,0,0,10,25
9/16/1998,3181,1998,9,16,259,85,66, M,0.06,0,0,0,11,26
9/17/1998,3182,1998,9,17,260,69,50, M, T,0,0,5,0,10
9/18/1998,3183,1998,9,18,261,73,45, M,0,0,0,6,0,9
9/19/1998,3184,1998,9,19,262,79,49, M,0,0,0,1,0,14
9/20/1998,3185,1998,9,20,263,76,62, M,0,0,0,0,4,19
9/21/1998,3186,1998,9,21,264,83,64, M,0,0,0,0,9,24
9/22/1998,3187,1998,9,22,265,82,59, M,0,0,0,0,6,21
9/23/1998,3188,1998,9,23,266,67,37, M,0.01,0,0,13,0,2
9/24/1998,3189,1998,9,24,267,58,32, M,0,0,0,20,0,0
9/25/1998,3190,1998,9,25,268,67,38, M,0,0,0,12,0,3
9/26/1998,3191,1998,9,26,269,67,55, M,0,0,0,4,0,11
9/27/1998,3192,1998,9,27,270,82,61, M,0,0,0,0,7,22
9/28/1998,3193,1998,9,28,271,81,55, M,0.62,0,0,0,3,18
9/29/1998,3194,1998,9,29,272,65,37, M,0,0,0,14,0,1
9/30/1998,3195,1998,9,30,273,69,40, M,0.01,0,0,10,0,5
10/1/1998,3196,1998,10,1,274,77,54, M,0.15,0, M,0,1,16
10/2/1998,3197,1998,10,2,275,55,35, M,0.03,0, M,20,0,0
10/3/1998,3198,1998,10,3,276,56,38, M,0.01,0, M,18,0,0
10/4/1998,3199,1998,10,4,277,53,32, M,0,0, M,22,0,0
10/5/1998,3200,1998,10,5,278,61,30, M,0,0, M,19,0,0
10/6/1998,3201,1998,10,6,279,64,30, M,0,0, M,18,0,0
10/7/1998,3202,1998,10,7,280,68,35, M, T,0, M,13,0,2
10/8/1998,3203,1998,10,8,281,61,56, M,0.72,0, M,6,0,9
10/9/1998,3204,1998,10,9,282,60,48, M,0.69,0, M,11,0,4
10/10/1998,3205,1998,10,10,283,53,49, M,0.24,0, M,14,0,1
10/11/1998,3206,1998,10,11,284,53,51, M,0.19,0, M,13,0,2
10/12/1998,3207,1998,10,12,285,58,43, M, T,0, M,14,0,1
10/13/1998,3208,1998,10,13,286,64,43, M, T,0, M,11,0,4
10/14/1998,3209,1998,10,14,287,66,47, M,0.29,0, M,8,0,7
10/15/1998,3210,1998,10,15,288,56,44, M,0.1,0, M,15,0,0
10/16/1998,3211,1998,10,16,289,51,32, M,0,0, M,23,0,0
10/17/1998,3212,1998,10,17,290,59,33, M,0,0, M,19,0,0
10/18/1998,3213,1998,10,18,291,70,42, M,0,0, M,9,0,6
10/19/1998,3214,1998,10,19,292,80,51, M,0.09,0, M,0,1,16
10/20/1998,3215,1998,10,20,293,56,35, M,0,0, M,19,0,0
10/21/1998,3216,1998,10,21,294,56,42, M, T,0, M,16,0,0
10/22/1998,3217,1998,10,22,295,48,38, M,0.23,0, M,22,0,0
10/23/1998,3218,1998,10,23,296,45,38, M,0.02,0, M,23,0,0
10/24/1998,3219,1998,10,24,297,61,36, M,0,0, M,16,0,0
10/25/1998,3220,1998,10,25,298,69,35, M,0,0, M,13,0,2
10/26/1998,3221,1998,10,26,299,64,42, M,0,0, M,12,0,3
10/27/1998,3222,1998,10,27,300,66,46, M,0,0, M,9,0,6
10/28/1998,3223,1998,10,28,301,61,48, M,0,0, M,10,0,5
10/29/1998,3224,1998,10,29,302,61,41, M,0.26,0, M,14,0,1
10/30/1998,3225,1998,10,30,303,49,30, M, T,0, M,25,0,0
10/31/1998,3226,1998,10,31,304,48,27, M,0,0, M,27,0,0
11/1/1998,3227,1998,11,1,305,48,28, M,0,0,0,27,0,0
11/2/1998,3228,1998,11,2,306,47,33, M,0.09,0,0,25,0,0
11/3/1998,3229,1998,11,3,307,42,36, M,0.04, T, T,26,0,0
11/4/1998,3230,1998,11,4,308,40,31, M,0.03, T, T,29,0,0
11/5/1998,3231,1998,11,5,309,40,32, M,0,0,0,29,0,0
11/6/1998,3232,1998,11,6,310,39,33, M,0.01, T, T,29,0,0
11/7/1998,3233,1998,11,7,311,38,32, M,0.01,0,0,30,0,0
11/8/1998,3234,1998,11,8,312,40,37, M,0.07,0,0,26,0,0
11/9/1998,3235,1998,11,9,313,42,28, M,0,0,0,30,0,0
11/10/1998,3236,1998,11,10,314,46,31, M, T,0,0,26,0,0
11/11/1998,3237,1998,11,11,315,57,39, M,0.36,0,0,17,0,0
11/12/1998,3238,1998,11,12,316,55,34, M,0,0,0,20,0,0
11/13/1998,3239,1998,11,13,317,51,35, M,0.05,0,0,22,0,0
11/14/1998,3240,1998,11,14,318,44,27, M,0,0,0,29,0,0
11/15/1998,3241,1998,11,15,319,53,38, M,0,0,0,19,0,0
11/16/1998,3242,1998,11,16,320,46,29, M,0,0,0,27,0,0
11/17/1998,3243,1998,11,17,321,43,35, M,0.2,0,0,26,0,0
11/18/1998,3244,1998,11,18,322,42,30, M,0.05,0,0,29,0,0
11/19/1998,3245,1998,11,19,323,46,27, M,0,0,0,28,0,0
11/20/1998,3246,1998,11,20,324,48,36, M,0,0,0,23,0,0
11/21/1998,3247,1998,11,21,325,45,35, M,0.15,0,0,25,0,0
11/22/1998,3248,1998,11,22,326,39,28, M,0,0,0,31,0,0
11/23/1998,3249,1998,11,23,327,46,34, M,0,0,0,25,0,0
11/24/1998,3250,1998,11,24,328,66,39, M,0,0,0,12,0,3
11/25/1998,3251,1998,11,25,329,48,31, M, T, T, T,25,0,0
11/26/1998,3252,1998,11,26,330,45,32, M,0.15,0,0,26,0,0
11/27/1998,3253,1998,11,27,331,47,36, M,0.04,0,0,23,0,0
11/28/1998,3254,1998,11,28,332,40,30, M,0,0,0,30,0,0
11/29/1998,3255,1998,11,29,333,60,30, M,0,0,0,20,0,0
11/30/1998,3256,1998,11,30,334,60,37, M,0,0,0,16,0,0
12/1/1998,3257,1998,12,1,335,65,42, M,0.09,0,0,11,0,4
12/2/1998,3258,1998,12,2,336,50,29, M,0,0,0,25,0,0
12/3/1998,3259,1998,12,3,337,65,38, M,0,0,0,13,0,2
12/4/1998,3260,1998,12,4,338,61,41, M,0,0,0,14,0,1
12/5/1998,3261,1998,12,5,339,64,32, M, T,0,0,17,0,0
12/6/1998,3262,1998,12,6,340,56,38, M,0.01,0,0,18,0,0
12/7/1998,3263,1998,12,7,341,69,53, M,0,0,0,4,0,11
12/8/1998,3264,1998,12,8,342,54,28, M,0,0,0,24,0,0
12/9/1998,3265,1998,12,9,343,40,28, M,0.1,0,0,31,0,0
12/10/1998,3266,1998,12,10,344,44,22, M,0,0,0,32,0,0
12/11/1998,3267,1998,12,11,345,48,28, M,0,0,0,27,0,0
12/12/1998,3268,1998,12,12,346,40,24, M,0,0,0,33,0,0
12/13/1998,3269,1998,12,13,347,46,20, M,0,0,0,32,0,0
12/14/1998,3270,1998,12,14,348,45,17, M,0,0,0,34,0,0
12/15/1998,3271,1998,12,15,349,34,17, M,0,0,0,39,0,0
12/16/1998,3272,1998,12,16,350,54,27, M,0,0,0,24,0,0
12/17/1998,3273,1998,12,17,351,44,27, M,0.07, T, T,29,0,0
12/18/1998,3274,1998,12,18,352,34,23, M,0.19,2.8,3,36,0,0
12/19/1998,3275,1998,12,19,353,36,19, M, T,0,3,37,0,0
12/20/1998,3276,1998,12,20,354,44,33, M,0,0,0,26,0,0
12/21/1998,3277,1998,12,21,355,42,34, M,0,0,0,27,0,0
12/22/1998,3278,1998,12,22,356,52,31, M,0.69, T, T,23,0,0
12/23/1998,3279,1998,12,23,357,32,4, M,0.02,0.8,1,47,0,0
12/24/1998,3280,1998,12,24,358,21,8, M,0,0,1,50,0,0
12/25/1998,3281,1998,12,25,359,29,11, M,0,0,1,45,0,0
12/26/1998,3282,1998,12,26,360,32,13, M,0,0, T,42,0,0
12/27/1998,3283,1998,12,27,361,37,12, M,0,0, T,40,0,0
12/28/1998,3284,1998,12,28,362,35,13, M,0,0,0,41,0,0
12/29/1998,3285,1998,12,29,363,37,15, M,0,0,0,39,0,0
12/30/1998,3286,1998,12,30,364,34,10, M,0.04,1.5,2,43,0,0
12/31/1998,3287,1998,12,31,365,15,8, M,0,0,0,53,0,0
1/1/1999,3288,1999,1,1,1,21,14, M,0.06,2.2,3,47,0,0
1/2/1999,3289,1999,1,2,2,16,-5, M,0.01,1.1,3,59,0,0
1/3/1999,3290,1999,1,3,3,33,2, M,0.39,0.9,4,47,0,0
1/4/1999,3291,1999,1,4,4,42,14, M,0,0,3,37,0,0
1/5/1999,3292,1999,1,5,5,22,9, M,0,0,3,49,0,0
1/6/1999,3293,1999,1,6,6,20,4, M,0,0,3,53,0,0
1/7/1999,3294,1999,1,7,7,26,8, M,0.03,1.3,4,48,0,0
1/8/1999,3295,1999,1,8,8,19,2, M, T,0.3,3,54,0,0
1/9/1999,3296,1999,1,9,9,34,9, M,0.2,0.2,4,43,0,0
1/10/1999,3297,1999,1,10,10,29,-3, M,0.21,4.3,6,52,0,0
1/11/1999,3298,1999,1,11,11,20,-1, M,0,0,5,55,0,0
1/12/1999,3299,1999,1,12,12,25,10, M,0.04,0.9,6,47,0,0
1/13/1999,3300,1999,1,13,13,29,17, M,0.16,1.8,7,42,0,0
1/14/1999,3301,1999,1,14,14,17,-4, M,0.14,2.9,8,58,0,0
1/15/1999,3302,1999,1,15,15,29,-2, M,0.62,3,11,51,0,0
1/16/1999,3303,1999,1,16,16,29,3, M,0.26,2.8,13,49,0,0
1/17/1999,3304,1999,1,17,17,43,17, M, T, T,11,35,0,0
1/18/1999,3305,1999,1,18,18,45,20, M,0.11,0,11,32,0,0
1/19/1999,3306,1999,1,19,19,47,30, M,0.36, T,9,26,0,0
1/20/1999,3307,1999,1,20,20,36,19, M,0.06,0.5,9,37,0,0
1/21/1999,3308,1999,1,21,21,41,16, M,0,0,5,36,0,0
1/22/1999,3309,1999,1,22,22,40,31, M, T,0,4,29,0,0
1/23/1999,3310,1999,1,23,23,44,38, M,0.02,0,2,24,0,0
1/24/1999,3311,1999,1,24,24,56,43, M,0.28,0,0,15,0,0
1/25/1999,3312,1999,1,25,25,47,30, M, T,0,0,26,0,0
1/26/1999,3313,1999,1,26,26,31,25, M,0.08, T, T,37,0,0
1/27/1999,3314,1999,1,27,27,36,17, M,0,0, T,38,0,0
1/28/1999,3315,1999,1,28,28,38,20, M,0.01,0,0,36,0,0
1/29/1999,3316,1999,1,29,29,31,16, M,0.03,0.6,1,41,0,0
1/30/1999,3317,1999,1,30,30,24,16, M,0.02,0.7,1,45,0,0
1/31/1999,3318,1999,1,31,31,29,-8, M,0.06,0.4,2,54,0,0
2/1/1999,3319,1999,2,1,32,31,-2, M,0,0,1,50,0,0
2/2/1999,3320,1999,2,2,33,39,14, M,0.24,0,0,38,0,0
2/3/1999,3321,1999,2,3,34,44,34, M,0.01,0,0,26,0,0
2/4/1999,3322,1999,2,4,35,49,30, M,0,0,0,25,0,0
2/5/1999,3323,1999,2,5,36,49,23, M, T, T, T,29,0,0
2/6/1999,3324,1999,2,6,37,33,19, M, T,0.1, T,39,0,0
2/7/1999,3325,1999,2,7,38,37,30, M, T, T,0,31,0,0
2/8/1999,3326,1999,2,8,39,33,24, M,0.23,3,3,36,0,0
2/9/1999,3327,1999,2,9,40,30,13, M,0,0,2,43,0,0
2/10/1999,3328,1999,2,10,41,51,28, M,0,0, T,25,0,0
2/11/1999,3329,1999,2,11,42,41,20, M,0,0,0,34,0,0
2/12/1999,3330,1999,2,12,43,56,33, M,0,0,0,20,0,0
2/13/1999,3331,1999,2,13,44,64,20, M,0.24,2.8,3,23,0,0
2/14/1999,3332,1999,2,14,45,25,11, M,0.01,0.5,3,47,0,0
2/15/1999,3333,1999,2,15,46,24,6, M,0,0,3,50,0,0
2/16/1999,3334,1999,2,16,47,42,9, M,0,0,1,39,0,0
2/17/1999,3335,1999,2,17,48,56,25, M,0.06,0,0,24,0,0
2/18/1999,3336,1999,2,18,49,45,32, M,0.03,0,0,26,0,0
2/19/1999,3337,1999,2,19,50,34,25, M, T, T, T,35,0,0
2/20/1999,3338,1999,2,20,51,28,21, M,0.01,0.7,1,40,0,0
2/21/1999,3339,1999,2,21,52,28,19, M,0.04,2.7,3,41,0,0
2/22/1999,3340,1999,2,22,53,20,2, M, T, T,1,54,0,0
2/23/1999,3341,1999,2,23,54,16,-5, M,0,0,1,59,0,0
2/24/1999,3342,1999,2,24,55,23,0, M,0,0, T,53,0,0
2/25/1999,3343,1999,2,25,56,35,18, M,0,0,0,38,0,0
2/26/1999,3344,1999,2,26,57,37,22, M,0,0,0,35,0,0
2/27/1999,3345,1999,2,27,58,39,19, M,0,0,0,36,0,0
2/28/1999,3346,1999,2,28,59,46,27, M, T,0,0,28,0,0
3/1/1999,3347,1999,3,1,60,39,33, M,0.31, T, T,29,0,0
3/2/1999,3348,1999,3,2,61,36,26, M,0.12,3,3,34,0,0
3/3/1999,3349,1999,3,3,62,40,25, M, T,0, T,32,0,0
3/4/1999,3350,1999,3,4,63,53,24, M,2.06,4.8,5,26,0,0
3/5/1999,3351,1999,3,5,64,26,21, M,0.09,1.5,5,41,0,0
3/6/1999,3352,1999,3,6,65,29,17, M,0.08,1.8,7,42,0,0
3/7/1999,3353,1999,3,7,66,31,10, M,0.38,7.4,14,44,0,0
3/8/1999,3354,1999,3,8,67,16,-13, M, T, T,10,63,0,0
3/9/1999,3355,1999,3,9,68,22,-3, M,0,0,9,55,0,0
3/10/1999,3356,1999,3,10,69,22,2, M,0,0,8,53,0,0
3/11/1999,3357,1999,3,11,70,24,7, M, T, T,8,49,0,0
3/12/1999,3358,1999,3,12,71,22,15, M, T,0.1,8,46,0,0
3/13/1999,3359,1999,3,13,72,23,17, M,0.01,0.2,8,45,0,0
3/14/1999,3360,1999,3,14,73,28,14, M,0,0,8,44,0,0
3/15/1999,3361,1999,3,15,74,34,18, M,0,0,7,39,0,0
3/16/1999,3362,1999,3,16,75,34,12, M,0,0,6,42,0,0
3/17/1999,3363,1999,3,17,76,47,26, M,0,0,4,28,0,0
3/18/1999,3364,1999,3,18,77,63,35, M,0,0, T,16,0,0
3/19/1999,3365,1999,3,19,78,46,28, M, T,0.2, T,28,0,0
3/20/1999,3366,1999,3,20,79,33,27, M, T, T, T,35,0,0
3/21/1999,3367,1999,3,21,80,42,25, M,0,0,0,31,0,0
3/22/1999,3368,1999,3,22,81,44,30, M,0.85,5.7,6,28,0,0
3/23/1999,3369,1999,3,23,82,34,24, M,0.04,0.5,5,36,0,0
3/24/1999,3370,1999,3,24,83,43,28, M,0,0,3,29,0,0
3/25/1999,3371,1999,3,25,84,53,27, M, T, T, T,25,0,0
3/26/1999,3372,1999,3,26,85,33,21, M, T, T, T,38,0,0
3/27/1999,3373,1999,3,27,86,42,20, M,0,0,0,34,0,0
3/28/1999,3374,1999,3,28,87,52,24, M,0,0,0,27,0,0
3/29/1999,3375,1999,3,29,88,55,29, M, T,0,0,23,0,0
3/30/1999,3376,1999,3,30,89,56,36, M,0,0,0,19,0,0
3/31/1999,3377,1999,3,31,90,56,31, M,0,0,0,21,0,0
4/1/1999,3378,1999,4,1,91,71,37, M, T,0,0,11,0,4
4/2/1999,3379,1999,4,2,92,56,49, M,0.03,0,0,12,0,3
4/3/1999,3380,1999,4,3,93,68,49, M, T,0,0,6,0,9
4/4/1999,3381,1999,4,4,94,76,39, M,0.27,0,0,7,0,8
4/5/1999,3382,1999,4,5,95,46,21, M, T,0,0,31,0,0
4/6/1999,3383,1999,4,6,96,55,28, M,0,0,0,23,0,0
4/7/1999,3384,1999,4,7,97,62,42, M,0.05,0,0,13,0,2
4/8/1999,3385,1999,4,8,98,59,38, M, T,0,0,16,0,0
4/9/1999,3386,1999,4,9,99,67,32, M,0,0,0,15,0,0
4/10/1999,3387,1999,4,10,100,41,28, M,0.4,0,0,30,0,0
4/11/1999,3388,1999,4,11,101,44,21, M,0,0,0,32,0,0
4/12/1999,3389,1999,4,12,102,42,27, M,0.31, T,0,30,0,0
4/13/1999,3390,1999,4,13,103,47,32, M,0,0,0,25,0,0
4/14/1999,3391,1999,4,14,104,50,31, M,0,0,0,24,0,0
4/15/1999,3392,1999,4,15,105,57,27, M,0,0,0,23,0,0
4/16/1999,3393,1999,4,16,106,61,32, M,0.02,0,0,18,0,0
4/17/1999,3394,1999,4,17,107,46,39, M,0.21,0,0,22,0,0
4/18/1999,3395,1999,4,18,108,50,37, M,0.1,0,0,21,0,0
4/19/1999,3396,1999,4,19,109,52,31, M,0.09,0,0,23,0,0
4/20/1999,3397,1999,4,20,110,48,29, M, T,0,0,26,0,0
4/21/1999,3398,1999,4,21,111,52,29, M, T,0,0,24,0,0
4/22/1999,3399,1999,4,22,112,60,34, M, T,0,0,18,0,0
4/23/1999,3400,1999,4,23,113,49,46, M,0.36,0,0,17,0,0
4/24/1999,3401,1999,4,24,114,46,28, M,0.38,0,0,28,0,0
4/25/1999,3402,1999,4,25,115,46,23, M,0,0,0,30,0,0
4/26/1999,3403,1999,4,26,116,59,23, M,0,0,0,24,0,0
4/27/1999,3404,1999,4,27,117,64,26, M,0,0,0,20,0,0
4/28/1999,3405,1999,4,28,118,53,27, M,0,0,0,25,0,0
4/29/1999,3406,1999,4,29,119,60,28, M,0,0,0,21,0,0
4/30/1999,3407,1999,4,30,120,63,31, M,0,0,0,18,0,0
5/1/1999,3408,1999,5,1,121,69,33, M,0,0,0,14,0,1
5/2/1999,3409,1999,5,2,122,71,35, M,0,0,0,12,0,3
5/3/1999,3410,1999,5,3,123,75,34, M,0,0,0,10,0,5
5/4/1999,3411,1999,5,4,124,74,47, M, T,0,0,4,0,11
5/5/1999,3412,1999,5,5,125,70,48, M, T,0,0,6,0,9
5/6/1999,3413,1999,5,6,126,78,58, M,0,0,0,0,3,18
