"","Obs","Year","Month","Day","Name","NestName","ID","BandNumber","BandDate","BandDateJul","MeasurementDate","MeasurementDateJulYear","MeasurementDateJul","AgeField","CalcAge","CalcAgeInteger","HatchDate","HatchDateJul","HatchDateJulYear","AllSex","BillNT","TEC","BillWidth","BillDepth","Head","UpperBill","UBillSurface","TotBillSurface","Skull","Tarsus","WingChord","Primary7","TailLength","Weight","Condition","MaxTempMean1_11","MaxTempMean12_22","MeanMaxTempIncubation","MinTempMean1_11","MinTempMean12_22","MeanMinTempIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","GDDSum1_11","GDDSum12_22","GDDSumIncubation","CDDSum1_11","CDDSum12_22","CDDSumIncubation"
"344",1438,2007,4,24,"TN","CRIS07","TN CRIS07","0965-66227","5/19/2007",139,"5/19/2007",2007139,139,25,25.9,26,"4/24/2007",114,2007114,"M",21.9,35.3,11.7,12.6,74,13.4,168.84,214.4475,38.7,56.6,163,110,54,392,0.13,15.85858586,20.35353535,7.98245614,3.484848485,4.393939394,-1.432748538,2.7178,0.8382,6.4262,27,74,26,0,10,0
"345",1442,2007,4,25,"YI","TURF07","YI TURF07","0965-66178","5/20/2007",140,"5/20/2007",2007140,140,25,24.5,24,"4/25/2007",115,2007115,"M",21.2,31.5,12.6,12.6,73.4,10.3,129.78,198.45,41.9,58.4,135,74,32,410,0.13,14.8989899,21.51515152,8.742690058,2.727272727,5.757575758,-1.111111111,2.2352,1.0922,6.4262,14,95,26,0,16,0
"346",1439,2007,4,25,"UM","SMUR07","UM SMUR07","0965-66228","5/19/2007",139,"5/19/2007",2007139,139,24,25.3,25,"4/25/2007",115,2007115,"M",22.2,34.3,14,12.1,76.4,12.1,146.41,223.8075,42.1,59.6,154,93,51,413,0.12,14.8989899,21.51515152,8.742690058,2.727272727,5.757575758,-1.111111111,2.2352,1.0922,6.4262,14,95,26,0,16,0
"347",1440,2007,4,25,"WK","TURF07","WK TURF07","0965-66177","5/20/2007",140,"5/20/2007",2007140,140,25,25.3,25,"4/25/2007",115,2007115,"M",22.4,34,13.2,13.9,77,11.6,161.24,230.35,43,61.6,154,91,51,435,0.12,14.8989899,21.51515152,8.742690058,2.727272727,5.757575758,-1.111111111,2.2352,1.0922,6.4262,14,95,26,0,16,0
"348",1441,2007,4,25,"XJ","TURF07","XJ TURF07","0965-66176","5/20/2007",140,"5/20/2007",2007140,140,25,25.7,26,"4/25/2007",115,2007115,"M",23.5,34,13.2,12.6,77.4,10.5,132.3,219.3,43.4,60.9,160,106,49,394,0.12,14.8989899,21.51515152,8.742690058,2.727272727,5.757575758,-1.111111111,2.2352,1.0922,6.4262,14,95,26,0,16,0
"349",1450,2007,4,27,"GZ","WWIL07","GZ WWIL07","0965-66236","5/26/2007",146,"5/26/2007",2007146,146,29,26.9,27,"4/27/2007",117,2007117,"M",25.9,38.1,11.1,14,81.1,12.2,170.8,239.0775,43,63.7,181,123,72,413,0.12,15.85858586,21.46464646,10.20467836,2.474747475,6.515151515,-0.175438596,1.0922,1.4478,7.6454,14,100,27,0,16,0
"350",1453,2007,4,27,"KV","WWIL07","KV WWIL07","0965-66239","5/26/2007",146,"5/26/2007",2007146,146,29,27,27,"4/27/2007",117,2007117,"M",25.9,34.5,11.7,13.4,84.1,8.6,115.24,216.4875,49.6,62.8,189,123,73,420,0.12,15.85858586,21.46464646,10.20467836,2.474747475,6.515151515,-0.175438596,1.0922,1.4478,7.6454,14,100,27,0,16,0
"351",1451,2007,4,27,"HY","WWIL07","HY WWIL07","0965-66237","5/26/2007",146,"5/26/2007",2007146,146,29,27.8,28,"4/27/2007",117,2007117,"M",26.3,36.8,14.3,13.7,83.4,10.5,143.85,257.6,46.6,63.2,193,133,85,448,0.12,15.85858586,21.46464646,10.20467836,2.474747475,6.515151515,-0.175438596,1.0922,1.4478,7.6454,14,100,27,0,16,0
"352",1452,2007,4,27,"JW","WWIL07","JW WWIL07","0965-66238","5/26/2007",146,"5/26/2007",2007146,146,29,27.8,28,"4/27/2007",117,2007117,"M",25.9,39.3,12.4,14.2,84.1,13.4,190.28,261.345,44.8,67.3,199,136,82,460,0.11,15.85858586,21.46464646,10.20467836,2.474747475,6.515151515,-0.175438596,1.0922,1.4478,7.6454,14,100,27,0,16,0
"353",1454,2007,5,3,"OR","YFER07","OR YFER07","0965-66244","5/26/2007",146,"5/26/2007",2007146,146,23,23,23,"5/3/2007",123,2007123,"M",22.7,36.3,12.3,12.6,76.2,13.6,171.36,225.9675,39.9,59.3,149,91,43,387,0.12,20.05050505,19.19191919,13.5380117,3.838383838,3.888888889,2.251461988,0.8382,0.6096,6.8834,69,58,40,10,6,0
"354",1456,2007,5,3,"QP","YFER07","QP YFER07","0965-66246","5/26/2007",146,"5/26/2007",2007146,146,23,23,23,"5/3/2007",123,2007123,"M",21.6,34,12.3,13.2,74.2,12.4,163.68,216.75,40.2,58.3,136,82,49,330,0.12,20.05050505,19.19191919,13.5380117,3.838383838,3.888888889,2.251461988,0.8382,0.6096,6.8834,69,58,40,10,6,0
"355",1478,2008,4,12,"IW","GYMN08","IW GYMN08","","",126,"5/5/2008",2008126,126,23,23,23,"4/12/2008",103,2008103,"M",19.3,31.2,13.2,13.7,69.5,11.9,163.03,209.82,38.3,55.7,123,68.4,29,335,0.12,18.68686869,18.13131313,9.883040936,3.434343434,4.595959596,-2.192982456,0.3302,4.4958,4.0132,60,60,5,5,0,0
"356",1480,2008,4,12,"IW","GYMN08","IW GYMN08","0965-66264","5/6/2008",127,"5/6/2008",2008127,127,24,24.7,25,"4/12/2008",103,2008103,"M",19.4,31.1,13,13.1,70.2,11.7,153.27,202.9275,39.1,55.5,134,80,35,333,0.12,18.68686869,18.13131313,9.883040936,3.434343434,4.595959596,-2.192982456,0.3302,4.4958,4.0132,60,60,5,5,0,0
"357",1493,2008,4,16,"TL","MNDY08","TL MNDY08","0965-66273","5/11/2008",132,"5/11/2008",2008132,132,25,25,25,"4/16/2008",107,2008107,"M",22.6,35.6,14,12.4,76.8,13,161.2,234.96,41.2,60.9,157,100,52,393,0.12,22.82828283,16.31313131,10.81871345,5.202020202,4.242424242,-1.315789474,0,5.3086,2.3622,91,42,5,5,0,0
"358",1494,2008,4,16,"SM","MNDY08","SM MNDY08","0965-66272","5/11/2008",132,"5/11/2008",2008132,132,25,25,25,"4/16/2008",107,2008107,"M",23.1,36.4,15.4,13.7,78.6,13.3,182.21,264.81,42.2,60.8,172,110,62,426,0.12,22.82828283,16.31313131,10.81871345,5.202020202,4.242424242,-1.315789474,0,5.3086,2.3622,91,42,5,5,0,0
"359",1495,2008,4,16,"WI","MNDY08","WI MNDY08","0965-66274","5/11/2008",132,"5/11/2008",2008132,132,25,25,25,"4/16/2008",107,2008107,"M",22,34.6,14.2,12.9,76.6,12.6,162.54,234.415,42,59.5,159,98,53,379,0.12,22.82828283,16.31313131,10.81871345,5.202020202,4.242424242,-1.315789474,0,5.3086,2.3622,91,42,5,5,0,0
"360",1522,2008,4,16,"OQ","STAD08","OQ STAD08","0965-66269","5/11/2008",132,"5/11/2008",2008132,132,25,25,25,"4/16/2008",107,2008107,"M",23.6,36.1,15.4,13.6,77.6,12.5,170,261.725,41.5,59.8,168,119,56,432,0.13,22.82828283,16.31313131,10.81871345,5.202020202,4.242424242,-1.315789474,0,5.3086,2.3622,91,42,5,5,0,0
"361",1497,2008,4,17,"UK","MNDY08","UK MNDY08","0965-66276","5/11/2008",132,"5/11/2008",2008132,132,24,24,24,"4/17/2008",108,2008108,"M",20.2,32.8,13.5,11.4,72,12.6,143.64,204.18,39.2,56.2,136,82,33,325,0.12,24.19191919,16.11111111,11.8128655,6.111111111,4.292929293,-0.877192982,3.429,2.1336,2.286,104,41,6,5,0,0
"362",1521,2008,4,18,"PP","STAD08","PP STAD08","0965-66270","5/11/2008",132,"5/11/2008",2008132,132,23,23,23,"4/18/2008",109,2008109,"M",22.4,34,13.6,12.9,73.6,11.6,149.64,225.25,39.6,60.7,149,92,42,373,0.12,24.24242424,15.65656566,13.21637427,6.767676768,3.686868687,-0.087719298,3.5306,2.032,2.286,111,33,14,5,0,0
"363",1483,2008,4,19,"XH","MAWA08","XH MAWA08","0965-66278","5/12/2008",133,"5/12/2008",2008133,133,23,23,23,"4/19/2008",110,2008110,"M",21.1,34.3,12.7,12.8,73.2,13.2,168.96,218.6625,38.9,60.7,136,78,35,418,0.12,22.92929293,16.06060606,14.12280702,6.717171717,3.585858586,0.67251462,4.191,1.3716,2.2352,103,33,24,5,0,0
"364",1484,2008,4,19,"VJ","MAWA08","VJ MAWA08","0965-66277","5/12/2008",133,"5/12/2008",2008133,133,23,23,23,"4/19/2008",110,2008110,"M",20.6,33.2,12.9,13.3,75.2,12.6,167.58,217.46,42,60.2,144,86,45,432,0.13,22.92929293,16.06060606,14.12280702,6.717171717,3.585858586,0.67251462,4.191,1.3716,2.2352,103,33,24,5,0,0
"365",1509,2008,4,20,"CB","SEPG08","CB SEPG08","0965-66283","5/14/2008",135,"5/14/2008",2008135,135,24,24.3,24,"4/20/2008",111,2008111,"M",20.6,32.1,12.9,11.5,74.6,11.5,132.25,195.81,42.5,57.8,128,68,27,370,0.12,21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,4.318,1.2446,1.524,93,33,44,5,0,5
"366",1508,2008,4,20,"BC","SEPG08","BC SEPG08","0965-66282","5/14/2008",135,"5/14/2008",2008135,135,24,25.2,25,"4/20/2008",111,2008111,"M",21.7,35.4,12,11.9,76.9,13.7,163.03,211.515,41.5,59.5,156,94,45,440,0.13,21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,4.318,1.2446,1.524,93,33,44,5,0,5
"367",1511,2008,4,20,"AD","SEPG08","AD SEPG08","0965-66281","5/14/2008",135,"5/14/2008",2008135,135,24,24.7,25,"4/20/2008",111,2008111,"M",22.9,35.6,12.2,11.4,78.2,12.7,144.78,210.04,42.6,57.3,136,79,36,400,0.13,21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,4.318,1.2446,1.524,93,33,44,5,0,5
"368",1476,2008,4,20,"UJ","FOPA08","UJ FOPA08","0965-66299","5/19/2008",140,"5/19/2008",2008140,140,29,27.4,27,"4/20/2008",111,2008111,"M",22.1,34.7,13.8,13.3,77.1,12.6,167.58,235.0925,42.4,58.5,188,131,77,375,0.12,21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,4.318,1.2446,1.524,93,33,44,5,0,5
"369",1499,2008,4,20,"KT","NEEL08","KT NEEL08","0965-66289","5/17/2008",138,"5/17/2008",2008138,138,27,26.6,27,"4/20/2008",111,2008111,"M",23.5,36.9,13.2,13.7,79.2,13.4,183.58,248.1525,42.3,60.2,170,115,70,430,0.13,21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,4.318,1.2446,1.524,93,33,44,5,0,5
"370",1475,2008,4,20,"TK","FOPA08","TK FOPA08","0965-66298","5/19/2008",140,"5/19/2008",2008140,140,29,28.1,28,"4/20/2008",111,2008111,"M",22.1,34.8,13.5,12.6,78.7,12.7,160.02,227.07,43.9,61.7,200,139,87,399,0.12,21.41414141,16.76767677,15,6.212121212,3.636363636,1.228070175,4.318,1.2446,1.524,93,33,44,5,0,5
"371",1473,2008,4,21,"HW","DBAR08","HW DBAR08","0965-66286","5/16/2008",137,"5/16/2008",2008137,137,25,25.3,25,"4/21/2008",112,2008112,"M",22.9,34.6,14.9,13.3,77.8,11.7,155.61,243.93,43.2,63.3,155,94,50,442,0.12,19.54545455,17.62626263,15.14619883,4.747474747,4.595959596,1.871345029,4.318,1.2446,1.397,73,38,56,0,0,5
"372",1464,2008,4,22,"LS","BIRC08","LS BIRC08","0965-66290","5/17/2008",138,"5/17/2008",2008138,138,25,24.3,24,"4/22/2008",113,2008113,"M",19.6,30.7,13.3,11.5,69.2,11.1,127.65,190.34,38.5,51,125,71,23,257,0.12,18.73737374,17.72727273,16.22807018,4.090909091,4.393939394,2.514619883,4.445,1.1176,1.397,61,38,64,0,0,5
"373",1524,2008,4,23,"NQ","WILG08","NQ WILG08","0965-66292","5/18/2008",139,"5/18/2008",2008139,139,25,25,25,"4/23/2008",114,2008114,"M",23.9,37.3,13.6,13.8,80.3,13.4,184.92,255.505,43,64.1,178,112,62,487,0.12,18.13131313,17.97979798,16.95906433,4.595959596,3.585858586,3.304093567,4.4958,1.0668,1.1176,60,33,77,0,0,5
"374",1525,2008,4,23,"OP","WILG08","OP WILG08","0965-66293","5/18/2008",139,"5/18/2008",2008139,139,25,25,25,"4/23/2008",114,2008114,"M",25.3,38.4,14.7,13.5,81.6,13.1,176.85,270.72,43.2,63.8,180,118,70,472,0.12,18.13131313,17.97979798,16.95906433,4.595959596,3.585858586,3.304093567,4.4958,1.0668,1.1176,60,33,77,0,0,5
"375",1517,2008,4,24,"OO","SLEB08","OO SLEB08","775-27239","5/24/2008",145,"5/24/2008",2008145,145,30,28.1,28,"4/24/2008",115,2008115,"M",24.6,37.6,13.9,14.2,82.8,13,184.6,264.14,45.2,63.9,205,140,85,455,0.12,17.57575758,18.43434343,17.77777778,4.646464646,3.484848485,3.391812865,5.3086,0.5588,0.635,55,37,83,0,0,5
"376",1516,2008,4,24,"NP","SLEB08","NP SLEB08","775-27238","5/24/2008",145,"5/24/2008",2008145,145,30,28.7,29,"4/24/2008",115,2008115,"M",25.9,40,13.3,14.1,84.5,14.1,198.81,274,44.5,65.2,207,146,93,483,0.12,17.57575758,18.43434343,17.77777778,4.646464646,3.484848485,3.391812865,5.3086,0.5588,0.635,55,37,83,0,0,5
"377",1466,2008,4,25,"VI","BIRN08","VI BIRN08","0965-66300","5/21/2008",142,"5/21/2008",2008142,142,26,26.3,26,"4/25/2008",116,2008116,"M",20.4,32.1,13.2,12.1,75.1,11.7,141.57,203.0325,43,56,171,116,60,365,0.13,16.81818182,18.53535354,18.24561404,4.393939394,4.141414141,3.567251462,5.3086,0.5842,0.635,49,40,84,0,0,5
"378",1467,2008,4,25,"WH","BIRN08","WH BIRN08","775-27222","5/21/2008",142,"5/21/2008",2008142,142,26,26.1,26,"4/25/2008",116,2008116,"M",20.6,34,13.4,12.5,75.7,13.4,167.5,220.15,41.7,54.4,169,112,57,358,0.13,16.81818182,18.53535354,18.24561404,4.393939394,4.141414141,3.567251462,5.3086,0.5842,0.635,49,40,84,0,0,5
"379",1487,2008,4,27,"EY","MCUN08","EY MCUN08","775-27229","5/23/2008",144,"5/23/2008",2008144,144,26,25.9,26,"4/27/2008",118,2008118,"M",19.4,31.4,12.7,11.2,72,12,134.4,187.615,40.6,45.9,162,107,56,320,0.15,16.31313131,17.67676768,19.56140351,4.242424242,3.98989899,4.239766082,5.3086,1.6256,4.064,42,36,109,0,0,5
"380",1519,2008,4,27,"ZE","SMUR08","ZE SMUR08","775-27225","5/23/2008",144,"5/23/2008",2008144,144,26,25.8,26,"4/27/2008",118,2008118,"M",21.4,34.3,13.6,13.4,77.4,12.9,172.86,231.525,43.1,60,163,106,56,424,0.13,16.31313131,17.67676768,19.56140351,4.242424242,3.98989899,4.239766082,5.3086,1.6256,4.064,42,36,109,0,0,5
"381",1488,2008,4,28,"FX","MCUN08","FX MCUN08","775-27230","5/23/2008",144,"5/23/2008",2008144,144,25,24.2,24,"4/28/2008",119,2008119,"M",15.6,22.3,11.2,9.2,61.8,6.7,61.64,113.73,39.5,45.5,120,67,23,205,0.13,16.11111111,16.66666667,19.70760234,4.292929293,3.636363636,4.385964912,2.1336,1.6002,4.1656,41,24,114,0,0,5
"382",1503,2008,4,29,"EX","NMUR08","EX NMUR08","775-27255","5/27/2008",148,"5/27/2008",2008148,148,28,27,27,"4/29/2008",120,2008120,"M",24.3,37.1,13.5,13.8,79.3,12.8,176.64,253.2075,42.2,57.2,184,125,71,415,0.13,15.65656566,16.16161616,19.32748538,3.686868687,3.484848485,4.385964912,2.032,1.6002,4.826,33,24,113,0,0,5
"383",1531,2008,4,30,"QM","WWCK08","QM WWCK08","775-27241","5/25/2008",146,"5/25/2008",2008146,146,25,24.9,25,"4/30/2008",121,2008121,"M",20.9,33.8,13,12,73.1,12.9,154.8,211.25,39.3,57.4,147,86,40,390,0.13,16.06060606,16.11111111,19.18128655,3.585858586,3.636363636,4.122807018,1.3716,1.6002,4.6482,33,24,113,0,0,5
"384",1527,2008,4,30,"RL","WWCK08","RL WWCK08","775-27242","5/25/2008",146,"5/25/2008",2008146,146,25,25.9,26,"4/30/2008",121,2008121,"M",23.3,37.1,14.3,14.1,78.4,13.8,194.58,263.41,41.3,61.7,167,109,53,420,0.12,16.06060606,16.11111111,19.18128655,3.585858586,3.636363636,4.122807018,1.3716,1.6002,4.6482,33,24,113,0,0,5
"385",1528,2008,4,30,"TJ","WWCK08","TJ WWCK08","775-27244","5/25/2008",146,"5/25/2008",2008146,146,25,25.8,26,"4/30/2008",121,2008121,"M",22.1,36.9,14.4,13.8,78.9,14.8,204.24,260.145,42,61,165,105,56,428,0.12,16.06060606,16.11111111,19.18128655,3.585858586,3.636363636,4.122807018,1.3716,1.6002,4.6482,33,24,113,0,0,5
"386",1529,2008,4,30,"SK","WWCK08","SK WWCK08","775-27243","5/25/2008",146,"5/25/2008",2008146,146,25,25.6,26,"4/30/2008",121,2008121,"M",21.8,33.8,12.7,13.1,75.6,12,157.2,218.01,41.8,58.1,168,103,52,415,0.13,16.06060606,16.11111111,19.18128655,3.585858586,3.636363636,4.122807018,1.3716,1.6002,4.6482,33,24,113,0,0,5
"387",1489,2008,4,30,"WG","MIMT08","WG MIMT08","775-27247","5/27/2008",148,"5/27/2008",2008148,148,27,26.8,27,"4/30/2008",121,2008121,"M",23.2,37.8,13,12.8,80.5,14.6,186.88,243.81,42.7,62.3,185,124,68,385,0.12,16.06060606,16.11111111,19.18128655,3.585858586,3.636363636,4.122807018,1.3716,1.6002,4.6482,33,24,113,0,0,5
"388",1463,2008,5,3,"BA","BART08","BA BART08","775-27252","5/27/2008",148,"5/27/2008",2008148,148,24,24.3,24,"5/3/2008",124,2008124,"M",18.3,30.9,11.7,10.4,66.8,12.6,131.04,170.7225,35.9,55.7,127,72,25,225,0.11,17.72727273,15.15151515,19.29824561,4.393939394,4.191919192,4.298245614,1.1176,1.8034,4.4958,38,19,119,0,0,5
"389",1460,2008,5,3,"YE","BART08","YE BART08","775-27249","5/27/2008",148,"5/27/2008",2008148,148,24,25.3,25,"5/3/2008",124,2008124,"M",20.3,34.4,12.9,13.2,73.5,14.1,186.12,224.46,39.1,60.4,155,94,47,320,0.11,17.72727273,15.15151515,19.29824561,4.393939394,4.191919192,4.298245614,1.1176,1.8034,4.4958,38,19,119,0,0,5
"390",1461,2008,5,3,"AB","BART08","AB BART08","775-27251","5/27/2008",148,"5/27/2008",2008148,148,24,25.2,25,"5/3/2008",124,2008124,"M",20.1,32.9,13,12.4,71,12.8,158.72,208.915,38.1,58,151,95,42,310,0.12,17.72727273,15.15151515,19.29824561,4.393939394,4.191919192,4.298245614,1.1176,1.8034,4.4958,38,19,119,0,0,5
"391",1472,2008,5,5,"NO","CISH08","NO CISH08","775-27261","6/2/2008",154,"6/2/2008",2008154,154,28,27.6,28,"5/5/2008",126,2008126,"M",23.8,37.8,12.9,13.4,79.8,14,187.6,248.535,42,60,190,132,80,402,0.12,18.43434343,14.8989899,20.02923977,3.484848485,4.191919192,5.175438596,0.5588,1.4986,5.3086,37,16,127,0,0,5
"392",1471,2008,5,6,"ON","CISH08","ON CISH08","775-27262","6/2/2008",154,"6/2/2008",2008154,154,27,26.7,27,"5/6/2008",127,2008127,"M",23.6,36.3,13.5,12.9,77.9,12.7,163.83,239.58,41.6,61.5,179,121,67,387,0.12,18.53535354,15.95959596,20.05847953,4.141414141,5,5.350877193,0.5842,1.4732,5.3086,40,35,131,0,7,5
"393",1505,2008,5,14,"RK","ROTA08","RK ROTA08","775-27265","6/7/2008",159,"6/7/2008",2008159,159,24,25.3,25,"5/14/2008",135,2008135,"M",21.4,34.9,11.1,12.3,73.9,13.5,166.05,204.165,39,59.8,152,100,40,330,0.12,15.15151515,22.12121212,17.36842105,4.191919192,6.868686869,4.005847953,1.8034,0.8128,5.5626,19,96,73,0,7,0
"394",1553,2009,4,13,"AA","FOWA09","AA FOWA09","775-27268","5/9/2009",129,"5/9/2009",2009129,129,26,26.1,26,"4/13/2009",103,2009103,"M",23.3,36.7,13.1,13.4,77.3,13.4,179.56,243.1375,40.6,62.2,170,110,61,400,0.12,13.38383838,22.57575758,10.05847953,0.757575758,5.454545455,0.321637427,1.143,1.4732,5.969,10,94,6,0,17,0
"395",1554,2009,4,14,"DX","FOWA09","DX FOWA09","775-27271","5/9/2009",129,"5/9/2009",2009129,129,25,25.2,25,"4/14/2009",104,2009104,"M",22.6,33.5,13,12.2,76.7,10.9,132.98,211.05,43.2,61.6,152,94,46,350,0.11,13.88888889,23.08080808,9.85380117,1.060606061,5.909090909,0.204678363,1.1684,1.4478,5.969,10,94,6,0,17,0
"396",1598,2009,4,14,"FV","STAD09","FV STAD09","775-27273","5/9/2009",129,"5/9/2009",2009129,129,25,26.4,26,"4/14/2009",104,2009104,"M",24.8,36.5,14.2,13.7,80.7,11.7,160.29,254.5875,44.2,63.5,181,116,64,460,0.12,13.88888889,23.08080808,9.85380117,1.060606061,5.909090909,0.204678363,1.1684,1.4478,5.969,10,94,6,0,17,0
"397",1573,2009,4,15,"HT","MNDY09","HT MNDY09","775-27275","5/10/2009",130,"5/10/2009",2009130,130,25,25.9,26,"4/15/2009",105,2009105,"M",23.4,35.6,12,12.4,78.2,12.2,151.28,217.16,42.6,58,164,104,58,397,0.13,15.35353535,22.22222222,10.1754386,1.111111111,6.565656566,0.175438596,1.1684,1.9558,5.1816,13,92,6,0,17,0
"398",1558,2009,4,18,"LP","HAPA09","LP HAPA09","775-27279","5/13/2009",133,"5/13/2009",2009133,133,25,25.8,26,"4/18/2009",108,2009108,"M",22.4,33.4,12.3,12.5,76.3,11,137.5,207.08,42.9,58.5,161,106,53,390,0.12,19.84848485,19.09090909,10.38011696,4.646464646,6.111111111,-0.643274854,1.1684,2.667,3.81,75,56,3,17,0,0
"399",1543,2009,4,18,"PW","CISH09","PW CISH09","1055-11603","5/17/2009",137,"5/17/2009",2009137,137,29,27.4,27,"4/18/2009",108,2009108,"M",24.1,36,11.9,13.8,80.1,11.9,164.22,231.3,44.1,59.7,190,137,71,412,0.12,19.84848485,19.09090909,10.38011696,4.646464646,6.111111111,-0.643274854,1.1684,2.667,3.81,75,56,3,17,0,0
"400",1540,2009,4,18,"RU","CISH09","RU CISH09","1055-11604","5/17/2009",137,"5/17/2009",2009137,137,29,28.3,28,"4/18/2009",108,2009108,"M",26,39.9,13.9,14.2,84,13.9,197.38,280.2975,44.1,62.6,201,140,90,432,0.12,19.84848485,19.09090909,10.38011696,4.646464646,6.111111111,-0.643274854,1.1684,2.667,3.81,75,56,3,17,0,0
"401",1544,2009,4,18,"OX","CISH09","OX CISH09","1055-11602","5/17/2009",137,"5/17/2009",2009137,137,29,28,28,"4/18/2009",108,2009108,"M",24.3,36.6,13.9,13.5,81,12.3,166.05,250.71,44.4,59.5,196,137,85,435,0.13,19.84848485,19.09090909,10.38011696,4.646464646,6.111111111,-0.643274854,1.1684,2.667,3.81,75,56,3,17,0,0
"402",1542,2009,4,19,"TS","CISH09","TS CISH09","1055-11605","5/17/2009",137,"5/17/2009",2009137,137,28,26.4,26,"4/19/2009",109,2009109,"M",22.6,35.1,13.5,12.7,76.7,12.5,158.75,229.905,41.6,59.8,172,113,67,375,0.12,20.75757576,18.63636364,11.34502924,5,6.717171717,-0.350877193,1.3716,2.4892,3.81,85,57,9,17,0,0
"403",1547,2009,4,21,"YC","DOGS09","YC DOGS09","775-27292","5/16/2009",136,"5/16/2009",2009136,136,25,26.2,26,"4/21/2009",111,2009111,"M",22.6,33.6,12.7,12.6,77.1,11,138.6,212.52,43.5,60.4,168,111,61,405,0.12,20.60606061,17.82828283,11.52046784,5.151515152,5.505050505,0.029239766,1.5494,2.3114,4.191,85,49,11,17,0,0
"404",1577,2009,4,21,"GF","NMUR09","GF NMUR09","775-27295","5/16/2009",136,"5/16/2009",2009136,136,25,25.9,26,"4/21/2009",111,2009111,"M",21.7,33.2,13.3,12.7,75,11.5,146.05,215.8,41.8,59.4,159,104,59,395,0.12,20.60606061,17.82828283,11.52046784,5.151515152,5.505050505,0.029239766,1.5494,2.3114,4.191,85,49,11,17,0,0
"405",1578,2009,4,21,"FG","NMUR09","FG NMUR09","775-27294","5/16/2009",136,"5/16/2009",2009136,136,25,25.6,26,"4/21/2009",111,2009111,"M",24.1,35.3,13.8,12.4,77.6,11.2,138.88,231.215,42.3,59.3,159,102,52,415,0.13,20.60606061,17.82828283,11.52046784,5.151515152,5.505050505,0.029239766,1.5494,2.3114,4.191,85,49,11,17,0,0
"406",1579,2009,4,21,"ZB","NMUR09","ZB NMUR09","775-27293","5/16/2009",136,"5/16/2009",2009136,136,25,26.3,26,"4/21/2009",111,2009111,"M",22.4,35.5,14.1,13.9,78.5,13.1,182.09,248.5,43,59.1,168,112,63,457,0.13,20.60606061,17.82828283,11.52046784,5.151515152,5.505050505,0.029239766,1.5494,2.3114,4.191,85,49,11,17,0,0
"407",1580,2009,4,21,"HE","NMUR09","HE NMUR09","775-27296","5/16/2009",136,"5/16/2009",2009136,136,25,25.5,26,"4/21/2009",111,2009111,"M",21.5,33.3,13.5,12.7,74.1,11.8,149.86,218.115,40.8,56.8,151,99,52,337,0.12,20.60606061,17.82828283,11.52046784,5.151515152,5.505050505,0.029239766,1.5494,2.3114,4.191,85,49,11,17,0,0
"408",1584,2009,4,21,"PL","NROC09","PL NROC09","775-27283","5/15/2009",135,"5/15/2009",2009135,135,24,25.5,26,"4/21/2009",111,2009111,"M",22.1,36,13.8,12.9,76.6,13.9,179.31,240.3,40.6,54.1,153,101,49,425,0.14,20.60606061,17.82828283,11.52046784,5.151515152,5.505050505,0.029239766,1.5494,2.3114,4.191,85,49,11,17,0,0
"409",1606,2009,4,21,"E5","WWCK09","E5 WWCK09","1055-11615","5/18/2009",138,"5/18/2009",2009138,138,27,26.6,27,"4/21/2009",111,2009111,"M",24,36.3,14,14.1,80.6,12.3,173.43,255.0075,44.3,61.9,176,119,66,430,0.12,20.60606061,17.82828283,11.52046784,5.151515152,5.505050505,0.029239766,1.5494,2.3114,4.191,85,49,11,17,0,0
"410",1562,2009,4,22,"UG","JUDD09","UG JUDD09","775-27288","5/15/2009",135,"5/15/2009",2009135,135,23,23,23,"4/22/2009",112,2009112,"M",21.5,32.5,12.6,12.5,76,11,137.5,203.9375,43.5,61.9,146,87,40,447,0.12,21.96969697,17.27272727,11.49122807,5.202020202,5.050505051,4.67e-17,2.2352,1.2446,4.6228,92,42,10,17,0,0
"411",1581,2009,4,22,"ID","NMUR09","ID NMUR09","775-27297","5/16/2009",136,"5/16/2009",2009136,136,24,25,25,"4/22/2009",112,2009112,"M",21.1,31,13.2,11.9,74.4,9.9,117.81,194.525,43.4,55.8,142,85,43,327,0.12,21.96969697,17.27272727,11.49122807,5.202020202,5.050505051,4.67e-17,2.2352,1.2446,4.6228,92,42,10,17,0,0
"412",1603,2009,4,22,"JC","SWEG09","JC SWEG09","775-27298","5/16/2009",136,"5/16/2009",2009136,136,24,25.5,25,"4/22/2009",112,2009112,"M",20.8,33.8,13.7,12.6,76,13,163.8,222.235,42.2,60.8,153,98,50,418,0.12,21.96969697,17.27272727,11.49122807,5.202020202,5.050505051,4.67e-17,2.2352,1.2446,4.6228,92,42,10,17,0,0
