nestlingMeasurementID,year,population,species,lifeStage,id,age,nest,nestName,sexSummary,tarsus,sevenPrimary,tailLength,calcAge,billNT,billD,billW,TEC,head,skull,wingChord,exp7Primary,weight,measureNumber,measurmentDate,measurementJulDate,hatchDate,hatchDateJul,bandDate,bandingDate,bandDateJul,deathDate,currentBroodSize,nestlingBroodSize,bandedBroodSize,familyProducedBreeder,remarks,trueAlias,name,conditionRank,climb2x,bandMatch,Measured =<7 days (1) or >7 (2),deathDateBin,recruitmentRankData,Breeding attempt info::Renest?,withinBroodSizeRank,earlyBroodRanking,bandlingBroodRank,Young Rank dataset,flag,Dummy 2,Dummy 3,Breeder paper?,Helper paper?,PCA size,PCA condition,ID_2,Sex (#),Row #,Explosive fledge?,Weight (cube rt),Largest/smallest nestling (1/2; banding),tarsus,Breeder Data 3::Sex,Sexing Information::Sex,Alive_Sum_0,Alive_Fall_0,Alive_Winter_0,Alive_Spring_1,Survived to banding?,Survived to banding dataset,Explosive fledge death?,Alive@2 yrs,Age at last sighting,Breeding attempt info::Nesting Success,Shot?,tailSquared,bandNumber,Radio?,Radio harness-related death?,Radio harness in mouth?,WNV-related/suspected death?,ageDiff,ageAtDeath,colorBands,initialClimbDate,radioFreq,bloodTube,Blood spots on Belly,Nestling hunger bar data::Extreme Hunger bar count,Nestling hunger bar data::Moderate Hunger bar count,Nestling hunger bar data::Strong Hunger bar count,7PrimaryRatio,Nestling hunger bar data::Weak Hunger bar count,Nestling hunger bar data::Total Hunger bar count,manus,mouthColor,condition,Nest_Site_Information::# Nestlings,Nest_Site_Information::# Bandlings,ageGroup,Breeding attempt info::Group Size,Nest_Site_Information::Environment,Date type,Adult measurement data::Nestling data?,Breeding attempt info::Highest (Hist) Age,Nest_Site_Information::Environment_RSH,Nest_Site_Information::Environment Summary,7PrimarySquared,Alive@60,Alive@120,Alive@1 yr,Future breeder?,Tail_Length_exposed,lifeStageID,WtTarsusIndex,jDay,vetReference,location
1279,1991,Ithaca,AMCR,nestling,DR TRCH91,25,TRCH,TRCH91,NA,59.3,99,42,25,25.7,14.6,16.6,36.3,78.4,42.1,157,,415,2,,,,,,6/3/1991,,,5,5,5,2,"7 strong hunger bars, yellowish tinge to skin  ",,DR,2,1,,1,,,0,4,0,4,,ab,,,,,,,DR TRCH91,,312,,7.46,,59.3,,,1,0,0,0,1,,,1,727007,Y,,1764,695-73546,,,,,0,,,,,,,,,,0,,,0,,0.13,5,5,6,4,r,1,,F,,2.1,9801,1,1,1,2,,nestling DR TRCH91,,,,
1280,1991,Ithaca,AMCR,nestling,EQ TRCH91,25,TRCH,TRCH91,NA,60,111,59,25,24.4,13.3,14.3,36,77.4,41.4,175,,393,2,,,,,,6/3/1991,,,5,5,5,2,yellowish tinge to skin; 7 strong hunger bars  ,,EQ,5,1,,1,,,0,2,0,2,,ab,,,,,,,EQ TRCH91,,313,,7.32,,60,,,1,0,0,0,1,,,1,727001,Y,,3481,695-73547,,,,,0,,,,,,,,,,0,,,0,,0.12,5,5,6,4,r,1,,F,,2.1,12321,1,1,1,2,,nestling EQ TRCH91,,,,
1281,1991,Ithaca,AMCR,nestling,FP TRCH91,25,TRCH,TRCH91,NA,61.5,111,57,25,25.4,15.7,16.1,36.9,79.3,42.4,176,,447,2,,,,,,6/3/1991,,,5,5,5,2,"7 strong hunger bars, yellowish tinge to skin  ",,FP,3,1,,1,,,0,1,0,1,,ab,,,,,,,FP TRCH91,,314,,7.65,1,61.5,,,1,1,1,0,1,,,1,727306,Y,,3249,695-73548,,,,,0,,,,,,,,,,0,,,0,,0.12,5,5,6,4,r,1,,F,,2.1,12321,1,1,1,2,,nestling FP TRCH91,,,,
1191,1991,Ithaca,AMCR,nestling,GO GENR91,29,GENR,GENR91,M,61.3,120,59,29,24.7,14.7,17,38,80.9,42.9,184,,435,2,,,,,,6/13/1991,,,1,5,1,1,four fairly strong hunger bars,,GO,1,1,,1,,,0,1,0,1,,ab,,,,,,,GO GENR91,1,315,,7.58,1,61.3,1,,1,1,1,1,,,,1,728312,Y,,3481,695-73549,,,,,0,,,,,,,,,,0,,,0,,0.12,5,1,6,,r,1,,F,,2.1,14400,1,1,1,1,,nestling GO GENR91,,,,
1268,1991,Ithaca,AMCR,nestling,MI SWEG91,10,SWEG,SWEG91,NA,43.9,15,3,10,15.3,11.6,13.8,23.7,58,34.3,53,,0,1.5,6/13/1991,164,6/3/1991,154,,,,,2,2,1,2,"primaries not yet broken at tip; scapulars and coverts out at tips; bill dark, legs dusky, head feathers just broken  ",,MI,1.5,1,,2,,,1,,0,0,,,,,,,,,MI SWEG91,,316,,0,1,43.9,,,0,0,0,0,,,,0,35,Y,,9,695-73550,,,,,0,,,6/13/1991,,,,,,,0,,,43.8,,0,2,1,2,4,u,0,,F,,3.1,225,0,0,0,2,,nestling MI SWEG91,,,,
1269,1991,Ithaca,AMCR,nestling,orange SWEG91,10,SWEG,SWEG91,NA,39.4,11,3,10,14,10.8,14.4,22.7,55.5,32.8,43,,0,1.5,,,,,,,,,2,2,1,2,primaries not broken on tip; skin yellowish; scapulars out at tip; coverts out at tip; feathers on head out,,orange,1.5,1,,2,,,1,,0,0,,,,,,,,,orange SWEG91,,317,,0,,39.4,,,1,0,0,0,,,,1,727011,Y,,9,,,,,,0,,,,,,,,,,0,,,38.8,,0,2,1,2,4,u,0,,F,,3.1,121,1,1,1,2,,nestling orange SWEG91,,,,
1270,1991,Ithaca,AMCR,nestling,MI SWEG91,25,SWEG,SWEG91,NA,62.7,112,53,25.94,24.6,14.7,16.4,38.1,79.1,41,181,,443,3,,,,,,6/28/1991,,,2,2,1,2,three strong hunger bars  ,,MI,1,1,,2,,,1,1,0,1,,limited,,Final_mouth,1,,5.47,14.28,MI SWEG91,,318,,7.62,1,62.7,,,0,0,0,0,,,,1,727021,Y,,2809,695-73550,,,,,0.94,,,,,,,,,,0,,,0,,0.12,2,1,6,4,u,1,,F,,3.1,12544,1,1,1,2,,nestling MI SWEG91,,,,
1271,1991,Ithaca,AMCR,nestling,orange SWEG91,25,SWEG,SWEG91,NA,57.5,85,33,24.75,19.8,12.5,14.7,32.1,69.9,37.8,140,,325,9,,,,,,6/28/1991,,,2,2,1,2,"five strong hunger bars, dead in nest, seen alive the day before  ",,orange,1,1,,2,,,1,,0,,,limited,,,1,,,,orange SWEG91,,319,,6.88,,57.5,,,1,0,0,0,,,,1,727011,Y,,1089,,,,,,-0.25,,,,,,,,,,0,,,0,,0.12,2,1,6,4,u,1,,F,,3.1,7225,1,1,1,2,,nestling orange SWEG91,,,,
1230,1991,Ithaca,AMCR,nestling,LL NWOD91,133,NWOD,NWOD91,NA,63.5,259,181,133,35.5,17.3,15.5,49.9,93,43.1,314,,541,6,9/4/1991,247,4/24/1991,114,,,,,,,4,2,found dead by Dick Root - electrocuted?; testis 3x2mm; wingspan 910; Total Length 473; little fat; extensive head and body molt,,LL,1,2,,,,,0,,0,0,,,,,,,,,LL NWOD91,,320,,8.15,1,63.5,,,1,1,0,0,,,,0,139,Y,,32761,695-73503,,,,,0,,,,,,,,,,0,,,0,,0.13,0,4,8,6,,3,,F,,,67081,1,1,0,2,,nestling LL NWOD91,,,,
1350,1992,Ithaca,AMCR,nestling,L BYWY92,2,BYWY,BYWY92,NA,15.9,0,0,2,6,5.6,6.9,12.4,29.2,16.8,0,,0,1,4/21/1992,112,4/19/1992,110,,,,,3,3,2,2,Pink; has down; eyes dark and closed,,L,0,1,1,1,,,0,1,1,0,1,,,1,,,,,L BYWY92,,321,,0,1,15.9,,,,,,,,1,,0,-727307,Y,,0,,,,,,0,,,4/21/1992,,,,,,,?,,,14.6,,0,3,2,1,4,u,0,,F,,3.1,0,0,0,0,2,,nestling L BYWY92,,,,
1349,1992,Ithaca,AMCR,nestling,G BYWY92,2,BYWY,BYWY92,NA,12.6,0,0,2,5.4,6,6,9.6,26.2,16.6,0,,0,1,4/21/1992,112,4/19/1992,110,,,,,3,3,2,2,pink; has down; eyes dark and closed,,G,0,1,1,1,,,0,2,2,0,1,,,1,,,,,G BYWY92,,322,,0,,12.6,,,,,,,,1,,0,-727307,Y,,0,,,,,,0,,,4/21/1992,,,,,,,?,,,13.3,,0,3,2,1,4,u,0,,F,,3.1,0,0,0,0,2,,nestling G BYWY92,,,,
1348,1992,Ithaca,AMCR,nestling,A BYWY92,2,BYWY,BYWY92,NA,10,0,0,2,5.2,4.7,4.7,8.3,23,14.7,0,,0,1,,,,,,,,,3,3,2,2,pink (yellowish); has down; eyes dark and closed  ,,A,0,1,1,1,,,0,3,3,0,1,,,1,,,,,A BYWY92,,323,,0,2,10,,,,,,,,1,,0,0,Y,,0,,,,,,0,,,,,,,,,,?,,,10.2,,0,3,2,1,4,u,0,,F,,3.1,0,0,0,0,2,,nestling A BYWY92,,,,
1361,1992,Ithaca,AMCR,nestling,BS CUHA92,9,CUHA,CUHA92,NA,25.4,1,0,9,11.1,9.5,10,18,45.5,27.5,0,,89,1.5,4/22/1992,113,4/13/1992,104,,,,,4,4,3,2,"dark, bills dark; feathers showing beneath skin.",l,BS,1,1,1,2,,,0,,0,0,,,,1,,,,,BS CUHA92,,324,,4.46,,25.4,,,1,0,0,0,,,,0,125,Y,,0,695-73559,,,,,0,,,4/22/1992,,,,,,,0,,,29.8,,0.18,4,4,2,3,u,0,,F,,3.1,1,1,1,0,2,,nestling BS CUHA92,,,,
1363,1992,Ithaca,AMCR,nestling,none CUHA92,9,CUHA,CUHA92,NA,29.5,1,0,9,12.1,10,11.8,19.5,49,29.5,0,,110,1.5,4/22/1992,113,4/13/1992,104,,,,,4,4,3,2,"dark, bill dark; feathers showing beneath skin; fecal sac=2g",g,none,2,1,1,2,,,0,,0,0,,,,1,,,,,none CUHA92,,325,,4.79,2,29.5,,,0,0,0,0,,,,0,28,Y,,0,,,,,,0,,,4/22/1992,,,,,,,0,,,29,,0.16,4,4,2,3,u,0,,F,,3.1,1,0,0,0,2,,nestling none CUHA92,,,,
1362,1992,Ithaca,AMCR,nestling,M CUHA92,9,CUHA,CUHA92,NA,37.5,5,1,9,14.4,11,13.4,23.8,55.9,32.1,0,,185,1.5,4/22/1992,113,4/13/1992,104,,,,,4,4,3,2,"dark, bill dark; coverts breaking through at tips, eyes open.  ",m,M,4,1,1,2,,,0,,0,0,,,,1,,,,,M CUHA92,,326,,5.7,,37.5,,,,,,,,,,0,-727301,Y,,1,,,,,,0,,,4/22/1992,,,,,,,0,,,37.5,,0.15,4,4,2,3,u,0,,F,,3.1,25,0,0,0,2,,nestling M CUHA92,,,,
1360,1992,Ithaca,AMCR,nestling,AT CUHA92,9,CUHA,CUHA92,NA,36,6,1,9,13.5,10.6,13,24.1,55.6,31.5,0,,180,1.5,4/22/1992,113,4/13/1992,104,,,,,4,4,3,2,"dark, bill dark; coverts breaking through at tips, eyes open.  ",b,AT,3,1,1,2,,,0,,0,0,,,,1,,,,,AT CUHA92,,327,,5.65,1,36,,,1,1,1,0,,,,1,2167,Y,,1,695-73558,,,,,0,,,4/22/1992,,,,,,,0,,,38.7,,0.16,4,4,2,3,u,0,,F,,3.1,36,1,1,1,2,,nestling AT CUHA92,,,,
1520,1992,Ithaca,AMCR,nestling,Y SSET92,2,SSET,SSET92,NA,12.8,0,0,2,6.1,6.1,6.3,10.1,28.7,18.6,0,,17,1,4/22/1992,113,4/20/1992,111,,,,,4,4,2,2,"pale, eyes closed, downy  ",,Y,3,1,,1,,,0,1,1,0,1,,,,,,,,Y SSET92,,328,,2.57,1,12.8,,,,,,,,1,,0,-727308,N,,0,,,,,,0,,,4/22/1992,,,,,,,?,,,13.8,,0.2,4,2,1,,u,0,,N,,3.1,0,0,0,0,2,,nestling Y SSET92,,,,
1519,1992,Ithaca,AMCR,nestling,M SSET92,2,SSET,SSET92,NA,12.8,0,0,2,5.7,5.9,6.2,10.7,28.3,17.6,0,,18,1,4/22/1992,113,4/20/1992,111,,,,,4,4,2,2,"pale, eyes closed, downy, skin yellowish  ",,M,1,1,,1,,,0,2,2,0,1,,,,,,,,M SSET92,,329,,2.62,,12.8,,,,,,,,1,,0,-727308,N,,0,,,,,,0,,,4/22/1992,,,,,,,?,,,13.3,,0.2,4,2,1,,u,0,,N,,3.1,0,0,0,0,2,,nestling M SSET92,,,,
1517,1992,Ithaca,AMCR,nestling,A SSET92,2,SSET,SSET92,NA,11.7,0,0,2,5.5,5.4,5.2,9.8,25.4,15.6,0,,14,1,,,,,,,,,4,4,2,2,"pale, eyes closed, downy, skin yellowish  ",,A,2,1,,1,,,0,3,3,0,1,,,,,,,,A SSET92,,330,,2.41,,11.7,,,,,,,,1,,0,0,N,,0,,,,,,0,,,,,,,,,,?,,,11.9,,0.21,4,2,1,,u,0,,N,,3.1,0,0,0,0,2,,nestling A SSET92,,,,
1518,1992,Ithaca,AMCR,nestling,G SSET92,2,SSET,SSET92,NA,10.8,0,0,2,5,4.8,4.7,7.8,23.4,15.6,0,,11,1,4/22/1992,113,4/20/1992,111,,,,,4,4,2,2,"pale, eyes closed, downy, skin yellowish  ",,G,4,1,,1,,,0,4,4,0,1,,,,,,,,G SSET92,,331,,2.22,2,10.8,,,,,,,,1,,0,-727308,N,,0,,,,,,0,,,4/22/1992,,,,,,,?,,,12.5,,0.21,4,2,1,,u,0,,N,,3.1,0,0,0,0,2,,nestling G SSET92,,,,
1427,1992,Ithaca,AMCR,nestling,JK KAYS92,0,KAYS,KAYS92,NA,12.2,0,0,0,5.6,4.9,4.9,8.6,26,17.4,0,,0,0.5,,,,,,,,,1,3,2,2,"clear pink, has down  ",,JK?,1,1,,1,,,0,,0,0,,,1,,,,,,JK? KAYS92,,332,,0,,12.2,,,,,,,,,,0,0,Y,,0,,,,,,0,,,,,,,,,,?,,,11.6,,0,3,2,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling JK? KAYS92,,,,
1439,1992,Ithaca,AMCR,nestling,L MART92,2,MART,MART92,NA,13.3,0,0,2,6.6,6.7,7.4,10.8,29.8,19,0,,0,1,4/27/1992,118,4/25/1992,116,,,,,4,4,4,2,"No feathers, bill is dark, skin is dark, eyes closed.  ",,L,0,1,,1,,,0,2,2,0,1,,,,,,,,L MART92,,333,,0,,13.3,,,,,,,1,1,,0,-727313,N,,0,,,,,,0,,,4/27/1992,,,,,,,?,,,15.7,,0,4,4,1,2,u,0,,N,,3.1,0,0,0,0,2,,nestling L MART92,,,,
1440,1992,Ithaca,AMCR,nestling,M MART92,2,MART,MART92,NA,13.9,0,0,2,7,6.7,7.8,12.1,0,,0,,0,1,4/27/1992,118,4/25/1992,116,,,,,4,4,4,2,"No feathers, bill is dark, skin is dark, eyes closed.  ",,M,0,1,,1,,,0,0,0,0,1,,,,,,,,M MART92,,334,,0,,13.9,,,,,,,1,1,,0,-727313,N,,0,,,,,,0,,,4/27/1992,,,,,,,?,,,14.7,,0,4,4,1,2,u,0,,N,,3.1,0,0,0,0,2,,nestling M MART92,,,,
1437,1992,Ithaca,AMCR,nestling,A MART92,2,MART,MART92,NA,14.2,0,0,2,6.9,6.5,7.2,11.9,31.6,19.7,0,,0,1,4/27/1992,118,4/25/1992,116,,,,,4,4,4,2,"No feathers, bill is dark, skin is dark, eyes closed  ",,A,0,1,,1,,,0,1,1,0,1,,,,,,,,A MART92,,335,,0,1,14.2,,,,,,,1,1,,0,-727313,N,,0,,,,,,0,,,4/27/1992,,,,,,,?,,,15.6,,0,4,4,1,2,u,0,,N,,3.1,0,0,0,0,2,,nestling A MART92,,,,
1438,1992,Ithaca,AMCR,nestling,G MART92,2,MART,MART92,NA,13,0,0,2,6.1,5.7,6.2,10.1,27,16.9,0,,0,1,4/27/1992,118,4/25/1992,116,,,,,4,4,4,2,"Pretty pink, just getting dark.",,G,0,1,,1,,,0,3,3,0,1,,,,,,,,G MART92,,336,,0,2,13,,,,,,,1,1,,0,-727313,N,,0,,,,,,0,,,4/27/1992,,,,,,,?,,,12.5,,0,4,4,1,2,u,0,,N,,3.1,0,0,0,0,2,,nestling G MART92,,,,
1351,1992,Ithaca,AMCR,nestling,FO BYWY92,8,BYWY,BYWY92,NA,30.4,2,0,8,12.2,10.2,11.7,18.4,51.6,33.2,0,,0,0.5,,,,,,,,,2,3,2,2,"Dark, eyes closed, coverts popping through skin.",b,FO,1.5,1,1,1,,,0,,0,0,,,,1,,,,,FO BYWY92,,337,,0,1,30.4,,,1,1,1,1,,,,1,729042,Y,,0,695-73563,,,,,0,,,,,,,,,,0,,,30.3,,0,3,2,2,4,u,0,,F,,3.1,4,1,1,1,2,,nestling FO BYWY92,,,,
1352,1992,Ithaca,AMCR,nestling,GN BYWY92,8,BYWY,BYWY92,NA,25.6,2,0,8,10.8,8.7,10.7,16.2,45.7,29.5,0,,0,0.5,,,,,,,,,2,3,2,2,"Dark, eyes closed, coverts popping through skin.",p,GN,1.5,1,1,1,,,0,,0,0,,,,1,,,,,GN BYWY92,,338,,0,2,25.6,,,1,1,1,1,,,,1,729298,Y,,0,695-73564,,,,,0,,,,,,,,,,0,,,26.4,,0,3,2,2,4,u,0,,F,,3.1,4,1,1,1,2,,nestling GN BYWY92,,,,
1429,1992,Ithaca,AMCR,nestling,JK KAYS92,5,KAYS,KAYS92,NA,17.2,0,0,5,8,7.7,8.9,12.5,35.6,23.1,0,,0,1,4/27/1992,118,4/22/1992,113,,,,,3,3,2,2,"No feathers, getting dark, eyes open a slit, yellowish skin, bill dark  ",,JK,0,1,,1,,,0,1,1,0,1,,1,,,,,,JK KAYS92,,339,,0,1,17.2,,,0,0,0,0,1,1,,0,93,Y,,0,695-73565,,,,,0,,,4/27/1992,,,,,,,?,,,18.5,,0,3,2,1,3,u,0,,F,,3.1,0,1,0,0,2,,nestling JK KAYS92,,,,
1430,1992,Ithaca,AMCR,nestling,P KAYS92,5,KAYS,KAYS92,NA,14.7,0,0,5,7.4,7.2,8,11.6,32.7,21.1,0,,0,1,,,,,,,,,3,3,2,2,"Bill just turning dark, yellowish skin  ",,P,0,1,,1,,,0,2,2,0,1,,1,,,,,,P KAYS92,,340,,0,,14.7,,,,,,,,1,,0,0,Y,,0,,,,,,0,,,,,,,,,,?,,,15.7,,0,3,2,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling P KAYS92,,,,
1428,1992,Ithaca,AMCR,nestling,3 KAYS92,5,KAYS,KAYS92,NA,11,0,0,5,5.5,5.4,6.4,8.6,25,16.4,0,,0,1,4/27/1992,118,4/22/1992,113,,,,,3,3,2,2,Pink although slightly yellowish  ,,3,0,1,,1,,,0,3,3,0,1,,1,,,,,,3 KAYS92,,341,,0,2,11,,,,,,,,1,,0,-727310,Y,,0,,,,,,0,,,4/27/1992,,,,,,,?,,,11.6,,0,3,2,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling 3 KAYS92,,,,
1367,1992,Ithaca,AMCR,nestling,1 CUPL92,1,CUPL,CUPL92,NA,13,0,0,1,6.5,7.1,7.1,10,29.8,19.8,0,,0,7,4/28/1992,119,4/27/1992,118,,,,,5,5,0,2,"no feathers, bill getting dusky",,1,3,2,,,,,0,,0,0,,,,,,,,,1 CUPL92,,342,,0,,13,,,,,,,,,,0,-727315,N,,0,,,,,,0,,,4/28/1992,,,,,,,?,,,14.3,,0,5,0,1,3,u,0,,N,,3.1,0,0,0,0,2,,nestling 1 CUPL92,,,,
1368,1992,Ithaca,AMCR,nestling,2 CUPL92,1,CUPL,CUPL92,NA,14.2,0,0,1,6.2,5.8,6.8,9.6,29,19.4,0,,0,7,4/28/1992,119,4/27/1992,118,,,,,5,5,0,2,"no feathers, bill getting dusky",,2,3,2,,,,,0,,0,0,,,,,,,,,2 CUPL92,,343,,0,,14.2,,,,,,,,,,0,-727315,N,,0,,,,,,0,,,4/28/1992,,,,,,,?,,,14.7,,0,5,0,1,3,u,0,,N,,3.1,0,0,0,0,2,,nestling 2 CUPL92,,,,
1369,1992,Ithaca,AMCR,nestling,3 CUPL92,1,CUPL,CUPL92,NA,13.4,0,0,1,5.9,6.8,6.3,10.2,27.6,17.4,0,,0,7,,,,,,,,,5,5,0,2,"no feathers, bill getting dusky",,3,3,2,,,,,0,,0,0,,,,,,,,,3 CUPL92,,344,,0,,13.4,,,,,,,,,,0,0,N,,0,,,,,,0,,,,,,,,,,?,,,13.8,,0,5,0,1,3,u,0,,N,,3.1,0,0,0,0,2,,nestling 3 CUPL92,,,,
1370,1992,Ithaca,AMCR,nestling,4 CUPL92,1,CUPL,CUPL92,NA,12.6,0,0,1,5.3,5.8,6.1,7.8,25.2,17.4,0,,0,7,4/28/1992,119,4/27/1992,118,,,,,5,5,0,2,"Pretty pink, not much dark",,4,3,2,,,,,0,,0,0,,,,,,,,,4 CUPL92,,345,,0,,12.6,,,,,,,,,,0,-727315,N,,0,,,,,,0,,,4/28/1992,,,,,,,?,,,11.2,,0,5,0,1,3,u,0,,N,,3.1,0,0,0,0,2,,nestling 4 CUPL92,,,,
1371,1992,Ithaca,AMCR,nestling,5 CUPL92,1,CUPL,CUPL92,NA,11.1,0,0,1,4.9,4.9,5,7.6,24.2,16.6,0,,0,7,,,,,,,,,5,5,0,2,"Pink, not much dark.  ",,5,3,2,,,,,0,,0,0,,,,,,,,,5 CUPL92,,346,,0,,11.1,,,,,,,,,,0,0,N,,0,,,,,,0,,,,,,,,,,?,,,13,,0,5,0,1,3,u,0,,N,,3.1,0,0,0,0,2,,nestling 5 CUPL92,,,,
1376,1992,Ithaca,AMCR,nestling,1 GENR92,0,GENR,GENR92,NA,10.8,0,0,0,5.4,5.2,6.1,7.9,25.7,17.8,0,,15,0.5,4/28/1992,119,4/28/1992,119,,,,,3,6,6,1,"Pink, bill not dark.  ",,1,2,1,,1,,,0,,0,0,,,1,1,,,,,1 GENR92,,347,,2.47,,10.8,,,,,,,,,,0,-727316,Y,,0,,,,,,0,,,4/28/1992,,,,,,,?,,,10.5,,0.23,6,6,1,4,r,0,,F,,2.1,0,0,0,0,2,,nestling 1 GENR92,,,,
1377,1992,Ithaca,AMCR,nestling,2 GENR92,0,GENR,GENR92,NA,13.1,0,0,0,5.5,5.3,5.3,8.2,26,17.8,0,,17,0.5,,,,,,,,,3,6,6,1,"Pink, bill not dark.  ",,2,3,1,,1,,,0,,0,0,,,1,1,,,,,2 GENR92,,348,,2.57,,13.1,,,,,,,,,,0,0,Y,,0,,,,,,0,,,,,,,,,,?,,,12.5,,0.2,6,6,1,4,r,0,,F,,2.1,0,0,0,0,2,,nestling 2 GENR92,,,,
1378,1992,Ithaca,AMCR,nestling,3 GENR92,0,GENR,GENR92,NA,10.6,0,0,0,5.4,5,5.5,8.7,25.4,16.7,0,,16,0.5,,,,,,,,,3,6,6,1, ,,3,1,1,,1,,,0,,0,0,,,1,1,,,,,3 GENR92,,349,,2.52,,10.6,,,,,,,,,,0,0,Y,,0,,,,,,0,,,,,,,,,,?,,,11.9,,0.24,6,6,1,4,r,0,,F,,2.1,0,0,0,0,2,,nestling 3 GENR92,,,,
1583,1992,Ithaca,AMCR,nestling,1 WINK92,1,WINK,WINK92,NA,13.2,0,0,1,6.1,6.6,6.1,10,29.1,19.1,0,,25,0.5,4/28/1992,119,4/27/1992,118,,,,,4,5,5,1,"pink, eyes closed, bill dusky",,1,3,1,1,1,,,0,1,1,0,,,1,1,,,,,1 WINK92,,350,,2.92,1,13.2,,,,,,,1,,,0,-727315,Y,,0,,,,,,0,,,4/28/1992,,,,,,,?,,,14.5,,0.22,6,5,1,5,u,0,,F,,3.1,0,0,0,0,2,,nestling 1 WINK92,,,,
1584,1992,Ithaca,AMCR,nestling,2 WINK92,1,WINK,WINK92,NA,12.6,0,0,1,6.4,6.3,6.4,10.1,28.2,18.1,0,,25,0.5,4/28/1992,119,4/27/1992,118,,,,,4,5,5,1,"pink, eyes closed, bill dusky",,2,2,1,1,1,,,0,2,2,0,,,1,1,,,,,2 WINK92,,351,,2.92,,12.6,,,,,,,1,,,0,-727315,Y,,0,,,,,,0,,,4/28/1992,,,,,,,?,,,12.3,,0.23,6,5,1,5,u,0,,F,,3.1,0,0,0,0,2,,nestling 2 WINK92,,,,
1585,1992,Ithaca,AMCR,nestling,3 WINK92,1,WINK,WINK92,NA,11.9,0,0,1,5.4,5.4,5.1,9.1,24.2,15.1,0,,16,0.5,,,,,,,,,4,5,5,1,"pink, eyes closed, bill just dusky at tip  ",,3,4,1,1,1,,,0,3,3,0,,,1,1,,,,,3 WINK92,,352,,2.52,,11.9,,,,,,,1,,,0,0,Y,,0,,,,,,0,,,,,,,,,,?,,,12.6,,0.21,6,5,1,5,u,0,,F,,3.1,0,0,0,0,2,,nestling 3 WINK92,,,,
1586,1992,Ithaca,AMCR,nestling,4 WINK92,1,WINK,WINK92,NA,11.7,0,0,1,5.6,5.6,5.8,9.4,27.6,18.2,0,,21,0.5,4/28/1992,119,4/27/1992,118,,,,,4,5,5,1,"pink, eyes closed, bill just dusky at tip  ",,4,1,1,1,1,,,0,4,4,0,,,1,1,,,,,4 WINK92,,353,,2.76,2,11.7,,,,,,,1,,,0,-727315,Y,,0,,,,,,0,,,4/28/1992,,,,,,,?,,,13,,0.24,6,5,1,5,u,0,,F,,3.1,0,0,0,0,2,,nestling 4 WINK92,,,,
1450,1992,Ithaca,AMCR,nestling,1 PAHA92,3,PAHA,PAHA92,NA,15.2,0,0,3,6.5,6.7,7.1,10.9,31,20.1,0,,0,1,4/29/1992,120,4/26/1992,117,,,,,5,5,5,1,"Dusky, bill is dusky, eyes closed, skin yellow.  ",,1,0,1,,1,,,0,2,2,0,1,,,,,,,,1 PAHA92,,354,,0,1,15.2,,,,,,,1,1,,0,-727314,Y,,0,,,,,,0,,,4/29/1992,,,,,,,?,,,15.3,,0,5,5,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling 1 PAHA92,,,,
1451,1992,Ithaca,AMCR,nestling,2 PAHA92,3,PAHA,PAHA92,NA,14.8,0,0,3,6.8,6.7,7.9,11.6,31.5,19.9,0,,0,1,4/29/1992,120,4/26/1992,117,,,,,5,5,5,1,"Dusky, bill is dusky, eyes closed, skin yellow  ",,2,0,1,,1,,,0,1,1,0,1,,,,,,,,2 PAHA92,,355,,0,1,14.8,,,0,0,0,0,1,1,,0,-32,Y,,0,,,,,,0,,,4/29/1992,,,,,,,?,,,15.5,,0,5,5,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling 2 PAHA92,,,,
1452,1992,Ithaca,AMCR,nestling,3 PAHA92,3,PAHA,PAHA92,NA,13.7,0,0,3,6,6.3,7.1,10.6,27.9,17.3,0,,0,1,4/29/1992,120,4/26/1992,117,,,,,5,5,5,1,"bill is dusky, eyes closed, skin yellow, mostly pink.",,3,0,1,,1,,,0,4,4,0,1,,,,,,,,3 PAHA92,,356,,0,,13.7,,,,,,,1,1,,0,-727314,Y,,0,,,,,,0,,,4/29/1992,,,,,,,?,,,14,,0,5,5,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling 3 PAHA92,,,,
1453,1992,Ithaca,AMCR,nestling,4 PAHA92,3,PAHA,PAHA92,NA,11.1,0,0,3,5.3,5.4,5.9,7.7,24.3,16.6,0,,0,1,4/29/1992,120,4/26/1992,117,,,,,5,5,5,1,"Pink, bill dusky at tip, yellowish skin",,4,0,1,,1,,,0,5,5,0,1,,,,,,,,4 PAHA92,,357,,0,2,11.1,,,,,,,1,1,,0,-727314,Y,,0,,,,,,0,,,4/29/1992,,,,,,,?,,,13.2,,0,5,5,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling 4 PAHA92,,,,
